DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Neemuch,15,23,Madhya Pradesh,432,2003-04-01,518.029744
Panna,9,23,Madhya Pradesh,426,2003-04-01,534.2206636
Raisen,29,23,Madhya Pradesh,446,2003-04-01,491.4932917
Rajgarh,25,23,Madhya Pradesh,442,2003-04-01,472.6998119
Alirajpur,48,23,Madhya Pradesh,465,2003-04-01,432.0822438
Anuppur,44,23,Madhya Pradesh,461,2003-04-01,550.0652696
Ashoknagar,42,23,Madhya Pradesh,459,2003-04-01,497.7712822
Balaghat,40,23,Madhya Pradesh,457,2003-04-01,532.8588107
Barwani,24,23,Madhya Pradesh,441,2003-04-01,401.9505247
Betul,30,23,Madhya Pradesh,447,2003-04-01,449.7076641
Bhind,3,23,Madhya Pradesh,420,2003-04-01,476.8959895
Bhopal,27,23,Madhya Pradesh,444,2003-04-01,474.4655586
Burhanpur,50,23,Madhya Pradesh,467,2003-04-01,421.0971121
Chhatarpur,8,23,Madhya Pradesh,425,2003-04-01,521.737585
Chhindwara,38,23,Madhya Pradesh,455,2003-04-01,486.0453831
Damoh,11,23,Madhya Pradesh,428,2003-04-01,506.83345
Datia,5,23,Madhya Pradesh,422,2003-04-01,483.8954316
Dewas,20,23,Madhya Pradesh,437,2003-04-01,467.1669691
Dhar,21,23,Madhya Pradesh,438,2003-04-01,443.7585755
Dindori,36,23,Madhya Pradesh,453,2003-04-01,489.5830715
East Nimar,49,23,Madhya Pradesh,466,2003-04-01,450.5447547
Guna,41,23,Madhya Pradesh,458,2003-04-01,500.9483253
Gwalior,4,23,Madhya Pradesh,421,2003-04-01,495.1660531
Harda,31,23,Madhya Pradesh,448,2003-04-01,466.4063913
Hoshangabad,32,23,Madhya Pradesh,449,2003-04-01,473.9603427
Indore,22,23,Madhya Pradesh,439,2003-04-01,467.4644772
Jabalpur,34,23,Madhya Pradesh,451,2003-04-01,480.9564607
Jhabua,47,23,Madhya Pradesh,464,2003-04-01,448.7240493
Katni,33,23,Madhya Pradesh,450,2003-04-01,535.8366311
Mandla,37,23,Madhya Pradesh,454,2003-04-01,512.777071
Mandsaur,16,23,Madhya Pradesh,433,2003-04-01,502.5051188
Morena,2,23,Madhya Pradesh,419,2003-04-01,492.2278864
Ratlam,17,23,Madhya Pradesh,434,2003-04-01,503.6216347
Rewa,13,23,Madhya Pradesh,430,2003-04-01,551.1280893
Sagar,10,23,Madhya Pradesh,427,2003-04-01,484.6747428
Satna,12,23,Madhya Pradesh,429,2003-04-01,535.6828408
Sehore,28,23,Madhya Pradesh,445,2003-04-01,447.3538948
Seoni,39,23,Madhya Pradesh,456,2003-04-01,500.9712265
Shahdol,43,23,Madhya Pradesh,460,2003-04-01,581.5328682
Shajapur,19,23,Madhya Pradesh,436,2003-04-01,474.383373
Sheopur,1,23,Madhya Pradesh,418,2003-04-01,555.5262727
Shivpuri,6,23,Madhya Pradesh,423,2003-04-01,528.5702102
Sidhi,45,23,Madhya Pradesh,462,2003-04-01,573.7894343
Singrauli,46,23,Madhya Pradesh,463,2003-04-01,599.5706668
Tikamgarh,7,23,Madhya Pradesh,424,2003-04-01,532.7548466
Ujjain,18,23,Madhya Pradesh,435,2003-04-01,494.878761
Umaria,14,23,Madhya Pradesh,431,2003-04-01,546.190908
Vidisha,26,23,Madhya Pradesh,443,2003-04-01,479.2802705
West Nimar,23,23,Madhya Pradesh,440,2003-04-01,432.7476362
Narmada,20,24,Gujarat,487,2003-04-01,397.9999974
Navsari,23,24,Gujarat,490,2003-04-01,439.176818
Panch Mahals,17,24,Gujarat,484,2003-04-01,497.6919605
Patan,3,24,Gujarat,470,2003-04-01,580.4579811
Porbandar,11,24,Gujarat,478,2003-04-01,509.5691566
Rajkot,9,24,Gujarat,476,2003-04-01,538.0792182
Ahmadabad,7,24,Gujarat,474,2003-04-01,513.2778598
Amreli,13,24,Gujarat,480,2003-04-01,460.4491081
Anand,15,24,Gujarat,482,2003-04-01,465.4288226
Banas Kantha,2,24,Gujarat,469,2003-04-01,555.9872974
Bharuch,21,24,Gujarat,488,2003-04-01,460.4876362
Bhavnagar,14,24,Gujarat,481,2003-04-01,447.9059286
Dohad,18,24,Gujarat,485,2003-04-01,466.9651189
Gandhinagar,6,24,Gujarat,473,2003-04-01,536.3073897
Jamnagar,10,24,Gujarat,477,2003-04-01,574.6573879
Junagadh,12,24,Gujarat,479,2003-04-01,471.8870975
Kachchh,1,24,Gujarat,468,2003-04-01,1038.79489
Kheda,16,24,Gujarat,483,2003-04-01,522.0020617
Mahesana,4,24,Gujarat,471,2003-04-01,532.7562572
Sabar Kantha,5,24,Gujarat,472,2003-04-01,530.5692435
Surat,25,24,Gujarat,492,2003-04-01,435.7427259
Surendranagar,8,24,Gujarat,475,2003-04-01,535.7537375
The Dangs,22,24,Gujarat,489,2003-04-01,428.4235058
Vadodara,19,24,Gujarat,486,2003-04-01,467.0947095
Valsad,24,24,Gujarat,491,2003-04-01,480.999384
Tapi,26,24,Gujarat,493,2003-04-01,415.6809275
Mumbai,23,27,Maharashtra,519,2003-04-01,449.0962913
Mumbai Suburban,22,27,Maharashtra,518,2003-04-01,458.1616852
Nagpur,9,27,Maharashtra,505,2003-04-01,464.1066607
Nanded,15,27,Maharashtra,511,2003-04-01,424.8886589
Nandurbar,1,27,Maharashtra,497,2003-04-01,393.3415336
Nashik,20,27,Maharashtra,516,2003-04-01,449.8004436
Osmanabad,29,27,Maharashtra,525,2003-04-01,387.6353451
Parbhani,17,27,Maharashtra,513,2003-04-01,423.179583
Pune,25,27,Maharashtra,521,2003-04-01,434.6003282
Raigarh,24,27,Maharashtra,520,2003-04-01,513.8835568
Ahmadnagar,26,27,Maharashtra,522,2003-04-01,436.9163895
Akola,5,27,Maharashtra,501,2003-04-01,415.1944718
Amravati,7,27,Maharashtra,503,2003-04-01,420.9111246
Aurangabad,19,27,Maharashtra,515,2003-04-01,431.3585203
Bhandara,10,27,Maharashtra,506,2003-04-01,478.0988201
Bid,27,27,Maharashtra,523,2003-04-01,420.3633544
Buldana,4,27,Maharashtra,500,2003-04-01,415.1081051
Chandrapur,13,27,Maharashtra,509,2003-04-01,490.395658
Dhule,2,27,Maharashtra,498,2003-04-01,400.2605993
Garhchiroli,12,27,Maharashtra,508,2003-04-01,504.5973975
Gondiya,11,27,Maharashtra,507,2003-04-01,490.3913696
Hingoli,16,27,Maharashtra,512,2003-04-01,409.8090847
Jalgaon,3,27,Maharashtra,499,2003-04-01,412.6735832
Jalna,18,27,Maharashtra,514,2003-04-01,438.239653
Kolhapur,34,27,Maharashtra,530,2003-04-01,436.782005
Latur,28,27,Maharashtra,524,2003-04-01,414.6245962
Ratnagiri,32,27,Maharashtra,528,2003-04-01,566.6993769
Sangli,35,27,Maharashtra,531,2003-04-01,420.026631
Satara,31,27,Maharashtra,527,2003-04-01,411.8166572
Sindhudurg,33,27,Maharashtra,529,2003-04-01,524.2169467
Solapur,30,27,Maharashtra,526,2003-04-01,404.9461265
Thane,21,27,Maharashtra,517,2003-04-01,531.293652
Wardha,8,27,Maharashtra,504,2003-04-01,444.4080019
Washim,6,27,Maharashtra,502,2003-04-01,398.5672887
Yavatmal,14,27,Maharashtra,510,2003-04-01,420.801516
Nalgonda,8,28,Andhra Pradesh,539,2003-04-01,489.2738398
Sri Potti Sriramulu Nellore,19,28,Andhra Pradesh,550,2003-04-01,515.8870172
Nizamabad,2,28,Andhra Pradesh,533,2003-04-01,463.6215814
Prakasam,18,28,Andhra Pradesh,549,2003-04-01,495.0222524
Adilabad,1,28,Andhra Pradesh,532,2003-04-01,486.4365527
Anantapur,22,28,Andhra Pradesh,553,2003-04-01,518.6164957
Chittoor,23,28,Andhra Pradesh,554,2003-04-01,466.5538592
Y.s.r.,20,28,Andhra Pradesh,551,2003-04-01,497.9403787
East Godavari,14,28,Andhra Pradesh,545,2003-04-01,478.3654625
Guntur,17,28,Andhra Pradesh,548,2003-04-01,505.2604322
Hyderabad,5,28,Andhra Pradesh,536,2003-04-01,513.4720669
Karimnagar,3,28,Andhra Pradesh,534,2003-04-01,485.0979123
Khammam,10,28,Andhra Pradesh,541,2003-04-01,488.4155137
Krishna,16,28,Andhra Pradesh,547,2003-04-01,477.7446868
Kurnool,21,28,Andhra Pradesh,552,2003-04-01,463.6500816
Mahbubnagar,7,28,Andhra Pradesh,538,2003-04-01,476.8462357
Medak,4,28,Andhra Pradesh,535,2003-04-01,464.9584835
Rangareddy,6,28,Andhra Pradesh,537,2003-04-01,469.0619684
Srikakulam,11,28,Andhra Pradesh,542,2003-04-01,497.4330321
Visakhapatnam,13,28,Andhra Pradesh,544,2003-04-01,510.9059328
Vizianagaram,12,28,Andhra Pradesh,543,2003-04-01,512.9490042
Warangal,9,28,Andhra Pradesh,540,2003-04-01,474.4195307
West Godavari,15,28,Andhra Pradesh,546,2003-04-01,469.8721537
Mysore,23,29,Karnataka,577,2003-04-01,430.0855554
Raichur,5,29,Karnataka,559,2003-04-01,475.3910553
Bagalkot,2,29,Karnataka,556,2003-04-01,422.4452806
Bangalore Rural,29,29,Karnataka,583,2003-04-01,464.3048801
Bangalore,18,29,Karnataka,572,2003-04-01,473.0122996
Belgaum,1,29,Karnataka,555,2003-04-01,441.24137
Bellary,11,29,Karnataka,565,2003-04-01,464.7405784
Bidar,4,29,Karnataka,558,2003-04-01,409.7005523
Bijapur,3,29,Karnataka,557,2003-04-01,404.2366173
Chamrajnagar,24,29,Karnataka,578,2003-04-01,411.8631161
Chikkaballapura,28,29,Karnataka,582,2003-04-01,493.3371987
Chikmagalur,16,29,Karnataka,570,2003-04-01,496.1969327
Chitradurga,12,29,Karnataka,566,2003-04-01,482.5878112
Dakshina Kannada,21,29,Karnataka,575,2003-04-01,578.2458933
Davanagere,13,29,Karnataka,567,2003-04-01,469.7688064
Dharwad,8,29,Karnataka,562,2003-04-01,421.3474862
Gadag,7,29,Karnataka,561,2003-04-01,459.818749
Gulbarga,25,29,Karnataka,579,2003-04-01,395.0546603
Hassan,20,29,Karnataka,574,2003-04-01,459.9264363
Haveri,10,29,Karnataka,564,2003-04-01,457.0102988
Kodagu,22,29,Karnataka,576,2003-04-01,496.9466568
Kolar,27,29,Karnataka,581,2003-04-01,442.6045762
Koppal,6,29,Karnataka,560,2003-04-01,458.8409336
Mandya,19,29,Karnataka,573,2003-04-01,440.9522595
Ramanagara,30,29,Karnataka,584,2003-04-01,422.3603254
Shimoga,14,29,Karnataka,568,2003-04-01,502.3909894
Tumkur,17,29,Karnataka,571,2003-04-01,474.5082375
Udupi,15,29,Karnataka,569,2003-04-01,576.8311431
Uttara Kannada,9,29,Karnataka,563,2003-04-01,509.1970156
Yadgir,26,29,Karnataka,580,2003-04-01,436.8726987
Palakkad,6,32,Kerala,593,2003-04-01,504.2529893
Pathanamthitta,12,32,Kerala,599,2003-04-01,394.713361
Alappuzha,11,32,Kerala,598,2003-04-01,471.4907361
Ernakulam,8,32,Kerala,595,2003-04-01,488.5997663
Idukki,9,32,Kerala,596,2003-04-01,388.0688476
Kannur,2,32,Kerala,589,2003-04-01,611.4970392
Kasaragod,1,32,Kerala,588,2003-04-01,624.1058298
Kollam,13,32,Kerala,600,2003-04-01,457.3649168
Kottayam,10,32,Kerala,597,2003-04-01,337.9004065
Kozhikode,4,32,Kerala,591,2003-04-01,579.7917539
Malappuram,5,32,Kerala,592,2003-04-01,548.712207
Thiruvananthapuram,14,32,Kerala,601,2003-04-01,497.0923784
Thrissur,7,32,Kerala,594,2003-04-01,495.454591
Wayanad,3,32,Kerala,590,2003-04-01,479.6917312
Namakkal,8,33,Tamil Nadu,609,2003-04-01,433.5491924
Perambalur,14,33,Tamil Nadu,615,2003-04-01,488.5163732
Pudukkottai,20,33,Tamil Nadu,621,2003-04-01,508.6494249
Ariyalur,15,33,Tamil Nadu,616,2003-04-01,433.0537057
Chennai,2,33,Tamil Nadu,603,2003-04-01,428.2792016
Coimbatore,31,33,Tamil Nadu,632,2003-04-01,504.6251037
Cuddalore,16,33,Tamil Nadu,617,2003-04-01,428.2789257
Dharmapuri,29,33,Tamil Nadu,630,2003-04-01,404.7275548
Dindigul,11,33,Tamil Nadu,612,2003-04-01,408.4000203
Erode,9,33,Tamil Nadu,610,2003-04-01,424.1321471
Kancheepuram,3,33,Tamil Nadu,604,2003-04-01,485.6869425
Kanniyakumari,28,33,Tamil Nadu,629,2003-04-01,495.0644263
Karur,12,33,Tamil Nadu,613,2003-04-01,456.6099771
Krishnagiri,30,33,Tamil Nadu,631,2003-04-01,398.4927042
Madurai,22,33,Tamil Nadu,623,2003-04-01,424.3165767
Ramanathapuram,25,33,Tamil Nadu,626,2003-04-01,540.2766338
Salem,7,33,Tamil Nadu,608,2003-04-01,400.4267967
Sivaganga,21,33,Tamil Nadu,622,2003-04-01,536.4718919
Thanjavur,19,33,Tamil Nadu,620,2003-04-01,505.0572222
The Nilgiris,10,33,Tamil Nadu,611,2003-04-01,396.9417789
Theni,23,33,Tamil Nadu,624,2003-04-01,373.9675614
Thiruvallur,1,33,Tamil Nadu,602,2003-04-01,524.594945
Thiruvarur,18,33,Tamil Nadu,619,2003-04-01,582.44344
Thoothukkudi,26,33,Tamil Nadu,627,2003-04-01,568.2206103
Tiruchirappalli,13,33,Tamil Nadu,614,2003-04-01,458.8443974
Tirunelveli,27,33,Tamil Nadu,628,2003-04-01,493.3986635
Tiruppur,32,33,Tamil Nadu,633,2003-04-01,520.6094097
Tiruvannamalai,5,33,Tamil Nadu,606,2003-04-01,461.6710743
Vellore,4,33,Tamil Nadu,605,2003-04-01,455.8004401
Viluppuram,6,33,Tamil Nadu,607,2003-04-01,465.3276895
Virudunagar,24,33,Tamil Nadu,625,2003-04-01,525.750048
Nagappattinam,17,33,Tamil Nadu,618,2003-04-01,473.6011729
Mahe,3,34,Puducherry,636,2003-04-01,634.9961441
Karaikal,4,34,Puducherry,637,2003-04-01,399.05853
Puducherry,2,34,Puducherry,635,2003-04-01,402.5280125
Yanam,1,34,Puducherry,634,2003-04-01,303.8081117
Nicobar,1,35,Andaman & Nicobar Island,638,2003-04-01,195.0490096
South Andaman,3,35,Andaman & Nicobar Island,640,2003-04-01,275.8908059
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2003-04-01,272.9064392
