DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Ratlam,17,23,Madhya Pradesh,434,2000-10-01,313.9826093
Rewa,13,23,Madhya Pradesh,430,2000-10-01,354.6009813
Sagar,10,23,Madhya Pradesh,427,2000-10-01,355.4022694
Satna,12,23,Madhya Pradesh,429,2000-10-01,381.3465121
Sehore,28,23,Madhya Pradesh,445,2000-10-01,360.0429552
Seoni,39,23,Madhya Pradesh,456,2000-10-01,356.8535543
Shahdol,43,23,Madhya Pradesh,460,2000-10-01,370.5634601
Shajapur,19,23,Madhya Pradesh,436,2000-10-01,337.9035332
Sheopur,1,23,Madhya Pradesh,418,2000-10-01,383.6788997
Shivpuri,6,23,Madhya Pradesh,423,2000-10-01,387.2763036
Sidhi,45,23,Madhya Pradesh,462,2000-10-01,363.2393436
Singrauli,46,23,Madhya Pradesh,463,2000-10-01,369.2292199
Tikamgarh,7,23,Madhya Pradesh,424,2000-10-01,374.5734798
Ujjain,18,23,Madhya Pradesh,435,2000-10-01,334.4177544
Umaria,14,23,Madhya Pradesh,431,2000-10-01,374.6276046
Vidisha,26,23,Madhya Pradesh,443,2000-10-01,330.1809096
West Nimar,23,23,Madhya Pradesh,440,2000-10-01,329.4420851
Alirajpur,48,23,Madhya Pradesh,465,2000-10-01,332.3876811
Anuppur,44,23,Madhya Pradesh,461,2000-10-01,319.2775621
Ashoknagar,42,23,Madhya Pradesh,459,2000-10-01,338.063868
Balaghat,40,23,Madhya Pradesh,457,2000-10-01,374.371543
Barwani,24,23,Madhya Pradesh,441,2000-10-01,333.979433
Betul,30,23,Madhya Pradesh,447,2000-10-01,351.1235294
Bhind,3,23,Madhya Pradesh,420,2000-10-01,489.9426447
Bhopal,27,23,Madhya Pradesh,444,2000-10-01,347.3578174
Burhanpur,50,23,Madhya Pradesh,467,2000-10-01,373.4595992
Chhatarpur,8,23,Madhya Pradesh,425,2000-10-01,381.6695355
Chhindwara,38,23,Madhya Pradesh,455,2000-10-01,342.7230941
Damoh,11,23,Madhya Pradesh,428,2000-10-01,372.1226064
Datia,5,23,Madhya Pradesh,422,2000-10-01,424.098871
Dewas,20,23,Madhya Pradesh,437,2000-10-01,345.1308462
Dhar,21,23,Madhya Pradesh,438,2000-10-01,327.6230468
Dindori,36,23,Madhya Pradesh,453,2000-10-01,293.053763
East Nimar,49,23,Madhya Pradesh,466,2000-10-01,347.4583771
Guna,41,23,Madhya Pradesh,458,2000-10-01,325.5427007
Gwalior,4,23,Madhya Pradesh,421,2000-10-01,450.9198839
Harda,31,23,Madhya Pradesh,448,2000-10-01,372.5601905
Hoshangabad,32,23,Madhya Pradesh,449,2000-10-01,395.9273012
Indore,22,23,Madhya Pradesh,439,2000-10-01,309.8184729
Jabalpur,34,23,Madhya Pradesh,451,2000-10-01,379.2452742
Jhabua,47,23,Madhya Pradesh,464,2000-10-01,326.8668024
Katni,33,23,Madhya Pradesh,450,2000-10-01,385.8620029
Mandla,37,23,Madhya Pradesh,454,2000-10-01,343.3375015
Mandsaur,16,23,Madhya Pradesh,433,2000-10-01,312.7142454
Morena,2,23,Madhya Pradesh,419,2000-10-01,477.9476601
Narsimhapur,35,23,Madhya Pradesh,452,2000-10-01,373.1036197
Neemuch,15,23,Madhya Pradesh,432,2000-10-01,306.8857366
Panna,9,23,Madhya Pradesh,426,2000-10-01,386.4302227
Raisen,29,23,Madhya Pradesh,446,2000-10-01,356.514197
Rajgarh,25,23,Madhya Pradesh,442,2000-10-01,333.7735076
Sabar Kantha,5,24,Gujarat,472,2000-10-01,313.67855
Surat,25,24,Gujarat,492,2000-10-01,438.1002425
Surendranagar,8,24,Gujarat,475,2000-10-01,321.9780797
The Dangs,22,24,Gujarat,489,2000-10-01,339.6186022
Vadodara,19,24,Gujarat,486,2000-10-01,369.2839354
Valsad,24,24,Gujarat,491,2000-10-01,381.2463409
Tapi,26,24,Gujarat,493,2000-10-01,354.4393639
Ahmadabad,7,24,Gujarat,474,2000-10-01,342.6079047
Amreli,13,24,Gujarat,480,2000-10-01,335.0145807
Anand,15,24,Gujarat,482,2000-10-01,358.420792
Banas Kantha,2,24,Gujarat,469,2000-10-01,293.852418
Bharuch,21,24,Gujarat,488,2000-10-01,406.1698041
Bhavnagar,14,24,Gujarat,481,2000-10-01,344.5025658
Dohad,18,24,Gujarat,485,2000-10-01,359.955139
Gandhinagar,6,24,Gujarat,473,2000-10-01,340.5742388
Jamnagar,10,24,Gujarat,477,2000-10-01,320.2857469
Junagadh,12,24,Gujarat,479,2000-10-01,342.1112316
Kachchh,1,24,Gujarat,468,2000-10-01,713.0684308
Kheda,16,24,Gujarat,483,2000-10-01,350.1913137
Mahesana,4,24,Gujarat,471,2000-10-01,319.5538065
Narmada,20,24,Gujarat,487,2000-10-01,344.1100115
Navsari,23,24,Gujarat,490,2000-10-01,396.3513824
Panch Mahals,17,24,Gujarat,484,2000-10-01,367.0486565
Patan,3,24,Gujarat,470,2000-10-01,310.0100152
Porbandar,11,24,Gujarat,478,2000-10-01,333.2843995
Rajkot,9,24,Gujarat,476,2000-10-01,305.0892269
Ratnagiri,32,27,Maharashtra,528,2000-10-01,512.0546938
Sangli,35,27,Maharashtra,531,2000-10-01,437.5867086
Satara,31,27,Maharashtra,527,2000-10-01,407.4302479
Sindhudurg,33,27,Maharashtra,529,2000-10-01,569.608242
Solapur,30,27,Maharashtra,526,2000-10-01,425.6891703
Thane,21,27,Maharashtra,517,2000-10-01,447.5688664
Wardha,8,27,Maharashtra,504,2000-10-01,366.3323772
Washim,6,27,Maharashtra,502,2000-10-01,355.7715802
Yavatmal,14,27,Maharashtra,510,2000-10-01,402.5510802
Ahmadnagar,26,27,Maharashtra,522,2000-10-01,408.8998656
Akola,5,27,Maharashtra,501,2000-10-01,390.2407096
Amravati,7,27,Maharashtra,503,2000-10-01,370.9723675
Aurangabad,19,27,Maharashtra,515,2000-10-01,386.2631354
Bhandara,10,27,Maharashtra,506,2000-10-01,415.0989431
Bid,27,27,Maharashtra,523,2000-10-01,404.1613326
Buldana,4,27,Maharashtra,500,2000-10-01,375.6965455
Chandrapur,13,27,Maharashtra,509,2000-10-01,441.7178276
Dhule,2,27,Maharashtra,498,2000-10-01,353.2564103
Garhchiroli,12,27,Maharashtra,508,2000-10-01,414.0758104
Gondiya,11,27,Maharashtra,507,2000-10-01,402.6510159
Hingoli,16,27,Maharashtra,512,2000-10-01,427.8459957
Jalgaon,3,27,Maharashtra,499,2000-10-01,381.1360794
Jalna,18,27,Maharashtra,514,2000-10-01,419.6803322
Kolhapur,34,27,Maharashtra,530,2000-10-01,482.5316146
Latur,28,27,Maharashtra,524,2000-10-01,408.8901786
Mumbai,23,27,Maharashtra,519,2000-10-01,519.4001206
Mumbai Suburban,22,27,Maharashtra,518,2000-10-01,549.842706
Nagpur,9,27,Maharashtra,505,2000-10-01,388.8193378
Nanded,15,27,Maharashtra,511,2000-10-01,437.4434862
Nandurbar,1,27,Maharashtra,497,2000-10-01,335.724494
Nashik,20,27,Maharashtra,516,2000-10-01,341.3589163
Osmanabad,29,27,Maharashtra,525,2000-10-01,398.0209135
Parbhani,17,27,Maharashtra,513,2000-10-01,435.7251175
Pune,25,27,Maharashtra,521,2000-10-01,421.6010407
Raigarh,24,27,Maharashtra,520,2000-10-01,501.5436469
Rangareddy,6,28,Andhra Pradesh,537,2000-10-01,435.9220037
Srikakulam,11,28,Andhra Pradesh,542,2000-10-01,387.4204568
Visakhapatnam,13,28,Andhra Pradesh,544,2000-10-01,330.9752321
Vizianagaram,12,28,Andhra Pradesh,543,2000-10-01,357.1525025
Warangal,9,28,Andhra Pradesh,540,2000-10-01,461.1068801
West Godavari,15,28,Andhra Pradesh,546,2000-10-01,405.0128023
Adilabad,1,28,Andhra Pradesh,532,2000-10-01,467.5837524
Anantapur,22,28,Andhra Pradesh,553,2000-10-01,434.9279759
Chittoor,23,28,Andhra Pradesh,554,2000-10-01,411.2299973
Y.s.r.,20,28,Andhra Pradesh,551,2000-10-01,400.4239631
East Godavari,14,28,Andhra Pradesh,545,2000-10-01,354.1443559
Guntur,17,28,Andhra Pradesh,548,2000-10-01,395.6615017
Hyderabad,5,28,Andhra Pradesh,536,2000-10-01,495.5705845
Karimnagar,3,28,Andhra Pradesh,534,2000-10-01,470.201022
Khammam,10,28,Andhra Pradesh,541,2000-10-01,415.9148707
Krishna,16,28,Andhra Pradesh,547,2000-10-01,404.2170451
Kurnool,21,28,Andhra Pradesh,552,2000-10-01,439.9963755
Mahbubnagar,7,28,Andhra Pradesh,538,2000-10-01,438.3517644
Medak,4,28,Andhra Pradesh,535,2000-10-01,471.3590777
Nalgonda,8,28,Andhra Pradesh,539,2000-10-01,442.8104127
Sri Potti Sriramulu Nellore,19,28,Andhra Pradesh,550,2000-10-01,429.0324289
Nizamabad,2,28,Andhra Pradesh,533,2000-10-01,450.0526544
Prakasam,18,28,Andhra Pradesh,549,2000-10-01,422.5496086
Ramanagara,30,29,Karnataka,584,2000-10-01,401.6540733
Shimoga,14,29,Karnataka,568,2000-10-01,430.5645726
Tumkur,17,29,Karnataka,571,2000-10-01,434.2579756
Udupi,15,29,Karnataka,569,2000-10-01,470.0283381
Uttara Kannada,9,29,Karnataka,563,2000-10-01,471.1269323
Yadgir,26,29,Karnataka,580,2000-10-01,483.4221792
Bagalkot,2,29,Karnataka,556,2000-10-01,502.3190256
Bangalore Rural,29,29,Karnataka,583,2000-10-01,402.7513223
Bangalore,18,29,Karnataka,572,2000-10-01,414.4500932
Belgaum,1,29,Karnataka,555,2000-10-01,484.8365252
Bellary,11,29,Karnataka,565,2000-10-01,480.9079546
Bidar,4,29,Karnataka,558,2000-10-01,413.3172558
Bijapur,3,29,Karnataka,557,2000-10-01,459.4798344
Chamrajnagar,24,29,Karnataka,578,2000-10-01,353.1974271
Chikkaballapura,28,29,Karnataka,582,2000-10-01,392.9576565
Chikmagalur,16,29,Karnataka,570,2000-10-01,393.9962219
Chitradurga,12,29,Karnataka,566,2000-10-01,448.4778873
Dakshina Kannada,21,29,Karnataka,575,2000-10-01,486.3059539
Davanagere,13,29,Karnataka,567,2000-10-01,461.2302541
Dharwad,8,29,Karnataka,562,2000-10-01,478.3904358
Gadag,7,29,Karnataka,561,2000-10-01,486.9872595
Gulbarga,25,29,Karnataka,579,2000-10-01,426.7595288
Hassan,20,29,Karnataka,574,2000-10-01,426.9278193
Haveri,10,29,Karnataka,564,2000-10-01,461.1528417
Kodagu,22,29,Karnataka,576,2000-10-01,385.7806266
Kolar,27,29,Karnataka,581,2000-10-01,399.4261223
Koppal,6,29,Karnataka,560,2000-10-01,482.7560726
Mandya,19,29,Karnataka,573,2000-10-01,428.3435888
Mysore,23,29,Karnataka,577,2000-10-01,423.5843841
Raichur,5,29,Karnataka,559,2000-10-01,511.0672944
Thiruvananthapuram,14,32,Kerala,601,2000-10-01,448.5355726
Thrissur,7,32,Kerala,594,2000-10-01,384.1252374
Wayanad,3,32,Kerala,590,2000-10-01,368.4148229
Alappuzha,11,32,Kerala,598,2000-10-01,421.5672075
Ernakulam,8,32,Kerala,595,2000-10-01,413.7576519
Idukki,9,32,Kerala,596,2000-10-01,319.6485078
Kannur,2,32,Kerala,589,2000-10-01,439.9610654
Kasaragod,1,32,Kerala,588,2000-10-01,458.1141518
Kollam,13,32,Kerala,600,2000-10-01,397.3022974
Kottayam,10,32,Kerala,597,2000-10-01,373.0981716
Kozhikode,4,32,Kerala,591,2000-10-01,389.0529576
Malappuram,5,32,Kerala,592,2000-10-01,373.9403224
Palakkad,6,32,Kerala,593,2000-10-01,362.9044186
Pathanamthitta,12,32,Kerala,599,2000-10-01,374.7914339
Ramanathapuram,25,33,Tamil Nadu,626,2000-10-01,541.5816291
Salem,7,33,Tamil Nadu,608,2000-10-01,409.9419452
Sivaganga,21,33,Tamil Nadu,622,2000-10-01,498.5427279
Thanjavur,19,33,Tamil Nadu,620,2000-10-01,586.8552143
The Nilgiris,10,33,Tamil Nadu,611,2000-10-01,323.4232331
Theni,23,33,Tamil Nadu,624,2000-10-01,396.0931282
Thiruvallur,1,33,Tamil Nadu,602,2000-10-01,467.4855438
Thiruvarur,18,33,Tamil Nadu,619,2000-10-01,657.7180282
Thoothukkudi,26,33,Tamil Nadu,627,2000-10-01,469.2119436
Tiruchirappalli,13,33,Tamil Nadu,614,2000-10-01,503.3825682
Tirunelveli,27,33,Tamil Nadu,628,2000-10-01,422.5804786
Tiruppur,32,33,Tamil Nadu,633,2000-10-01,374.6712234
Tiruvannamalai,5,33,Tamil Nadu,606,2000-10-01,419.8309858
Vellore,4,33,Tamil Nadu,605,2000-10-01,419.2392532
Viluppuram,6,33,Tamil Nadu,607,2000-10-01,452.7684146
Virudunagar,24,33,Tamil Nadu,625,2000-10-01,492.9064656
Nagappattinam,17,33,Tamil Nadu,618,2000-10-01,599.8880862
Ariyalur,15,33,Tamil Nadu,616,2000-10-01,505.4072521
Chennai,2,33,Tamil Nadu,603,2000-10-01,492.4583072
Coimbatore,31,33,Tamil Nadu,632,2000-10-01,355.9580445
Cuddalore,16,33,Tamil Nadu,617,2000-10-01,491.1819783
Dharmapuri,29,33,Tamil Nadu,630,2000-10-01,394.9246943
Dindigul,11,33,Tamil Nadu,612,2000-10-01,405.5709067
Erode,9,33,Tamil Nadu,610,2000-10-01,405.4226539
Kancheepuram,3,33,Tamil Nadu,604,2000-10-01,503.5453092
Kanniyakumari,28,33,Tamil Nadu,629,2000-10-01,510.2853668
Karur,12,33,Tamil Nadu,613,2000-10-01,495.8348533
Krishnagiri,30,33,Tamil Nadu,631,2000-10-01,389.4399334
Madurai,22,33,Tamil Nadu,623,2000-10-01,468.374021
Namakkal,8,33,Tamil Nadu,609,2000-10-01,473.8384347
Perambalur,14,33,Tamil Nadu,615,2000-10-01,481.7487029
Pudukkottai,20,33,Tamil Nadu,621,2000-10-01,533.8564095
Karaikal,4,34,Puducherry,637,2000-10-01,551.2354894
Puducherry,2,34,Puducherry,635,2000-10-01,464.0191201
Yanam,1,34,Puducherry,634,2000-10-01,352.0571482
Mahe,3,34,Puducherry,636,2000-10-01,382.1629133
Nicobar,1,35,Andaman & Nicobar Island,638,2000-10-01,249.8219305
South Andaman,3,35,Andaman & Nicobar Island,640,2000-10-01,402.6237858
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2000-10-01,370.9624547
