DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Ratlam,17,23,Madhya Pradesh,434,2002-10-01,339.424962
Rewa,13,23,Madhya Pradesh,430,2002-10-01,467.2379956
Sagar,10,23,Madhya Pradesh,427,2002-10-01,345.9931958
Satna,12,23,Madhya Pradesh,429,2002-10-01,435.6836637
Sehore,28,23,Madhya Pradesh,445,2002-10-01,328.2132685
Seoni,39,23,Madhya Pradesh,456,2002-10-01,319.614398
Shahdol,43,23,Madhya Pradesh,460,2002-10-01,364.7134209
Shajapur,19,23,Madhya Pradesh,436,2002-10-01,344.6113272
Sheopur,1,23,Madhya Pradesh,418,2002-10-01,380.5768607
Shivpuri,6,23,Madhya Pradesh,423,2002-10-01,378.2292359
Sidhi,45,23,Madhya Pradesh,462,2002-10-01,401.0301715
Singrauli,46,23,Madhya Pradesh,463,2002-10-01,379.7195894
Tikamgarh,7,23,Madhya Pradesh,424,2002-10-01,395.6194816
Ujjain,18,23,Madhya Pradesh,435,2002-10-01,354.3173855
Umaria,14,23,Madhya Pradesh,431,2002-10-01,354.2567629
Vidisha,26,23,Madhya Pradesh,443,2002-10-01,317.4843701
West Nimar,23,23,Madhya Pradesh,440,2002-10-01,324.337182
Alirajpur,48,23,Madhya Pradesh,465,2002-10-01,345.516348
Anuppur,44,23,Madhya Pradesh,461,2002-10-01,316.7112718
Ashoknagar,42,23,Madhya Pradesh,459,2002-10-01,329.7781957
Balaghat,40,23,Madhya Pradesh,457,2002-10-01,331.1754435
Barwani,24,23,Madhya Pradesh,441,2002-10-01,336.8503698
Betul,30,23,Madhya Pradesh,447,2002-10-01,316.7356451
Bhind,3,23,Madhya Pradesh,420,2002-10-01,499.665386
Bhopal,27,23,Madhya Pradesh,444,2002-10-01,341.6048934
Burhanpur,50,23,Madhya Pradesh,467,2002-10-01,325.4382337
Chhatarpur,8,23,Madhya Pradesh,425,2002-10-01,397.5574067
Chhindwara,38,23,Madhya Pradesh,455,2002-10-01,319.8513797
Damoh,11,23,Madhya Pradesh,428,2002-10-01,352.2420601
Datia,5,23,Madhya Pradesh,422,2002-10-01,423.8501034
Dewas,20,23,Madhya Pradesh,437,2002-10-01,334.6419679
Dhar,21,23,Madhya Pradesh,438,2002-10-01,338.4411669
Dindori,36,23,Madhya Pradesh,453,2002-10-01,310.8616978
East Nimar,49,23,Madhya Pradesh,466,2002-10-01,320.7893429
Guna,41,23,Madhya Pradesh,458,2002-10-01,346.9964077
Gwalior,4,23,Madhya Pradesh,421,2002-10-01,432.7199394
Harda,31,23,Madhya Pradesh,448,2002-10-01,329.237691
Hoshangabad,32,23,Madhya Pradesh,449,2002-10-01,334.370809
Indore,22,23,Madhya Pradesh,439,2002-10-01,339.9796971
Jabalpur,34,23,Madhya Pradesh,451,2002-10-01,346.8402512
Jhabua,47,23,Madhya Pradesh,464,2002-10-01,344.5551827
Katni,33,23,Madhya Pradesh,450,2002-10-01,366.8325698
Mandla,37,23,Madhya Pradesh,454,2002-10-01,327.5429413
Mandsaur,16,23,Madhya Pradesh,433,2002-10-01,346.4425239
Morena,2,23,Madhya Pradesh,419,2002-10-01,456.7688925
Narsimhapur,35,23,Madhya Pradesh,452,2002-10-01,318.0093476
Neemuch,15,23,Madhya Pradesh,432,2002-10-01,336.7331817
Panna,9,23,Madhya Pradesh,426,2002-10-01,386.87856
Raisen,29,23,Madhya Pradesh,446,2002-10-01,326.3946513
Rajgarh,25,23,Madhya Pradesh,442,2002-10-01,341.1986785
Sabar Kantha,5,24,Gujarat,472,2002-10-01,364.0918252
Surat,25,24,Gujarat,492,2002-10-01,408.4158905
Surendranagar,8,24,Gujarat,475,2002-10-01,384.7282018
The Dangs,22,24,Gujarat,489,2002-10-01,329.7814601
Vadodara,19,24,Gujarat,486,2002-10-01,374.3089711
Valsad,24,24,Gujarat,491,2002-10-01,375.3020619
Tapi,26,24,Gujarat,493,2002-10-01,368.8783327
Ahmadabad,7,24,Gujarat,474,2002-10-01,380.271866
Amreli,13,24,Gujarat,480,2002-10-01,387.2212235
Anand,15,24,Gujarat,482,2002-10-01,376.318665
Banas Kantha,2,24,Gujarat,469,2002-10-01,380.1713183
Bharuch,21,24,Gujarat,488,2002-10-01,399.0690949
Bhavnagar,14,24,Gujarat,481,2002-10-01,390.3136729
Dohad,18,24,Gujarat,485,2002-10-01,366.8245344
Gandhinagar,6,24,Gujarat,473,2002-10-01,379.5108299
Jamnagar,10,24,Gujarat,477,2002-10-01,355.3198243
Junagadh,12,24,Gujarat,479,2002-10-01,368.5543719
Kachchh,1,24,Gujarat,468,2002-10-01,984.4805227
Kheda,16,24,Gujarat,483,2002-10-01,372.0254212
Mahesana,4,24,Gujarat,471,2002-10-01,377.1484283
Narmada,20,24,Gujarat,487,2002-10-01,359.0632318
Navsari,23,24,Gujarat,490,2002-10-01,408.1806013
Panch Mahals,17,24,Gujarat,484,2002-10-01,381.5192474
Patan,3,24,Gujarat,470,2002-10-01,391.2381288
Porbandar,11,24,Gujarat,478,2002-10-01,349.1679429
Rajkot,9,24,Gujarat,476,2002-10-01,366.1488925
Ratnagiri,32,27,Maharashtra,528,2002-10-01,478.0678696
Sangli,35,27,Maharashtra,531,2002-10-01,392.2355879
Satara,31,27,Maharashtra,527,2002-10-01,379.2230574
Sindhudurg,33,27,Maharashtra,529,2002-10-01,519.2819076
Solapur,30,27,Maharashtra,526,2002-10-01,379.9906249
Thane,21,27,Maharashtra,517,2002-10-01,391.0254105
Wardha,8,27,Maharashtra,504,2002-10-01,342.9433131
Washim,6,27,Maharashtra,502,2002-10-01,319.4924184
Yavatmal,14,27,Maharashtra,510,2002-10-01,362.984966
Ahmadnagar,26,27,Maharashtra,522,2002-10-01,349.6460024
Akola,5,27,Maharashtra,501,2002-10-01,345.640144
Amravati,7,27,Maharashtra,503,2002-10-01,345.4922506
Aurangabad,19,27,Maharashtra,515,2002-10-01,323.3184291
Bhandara,10,27,Maharashtra,506,2002-10-01,351.1227883
Bid,27,27,Maharashtra,523,2002-10-01,357.8963467
Buldana,4,27,Maharashtra,500,2002-10-01,323.538142
Chandrapur,13,27,Maharashtra,509,2002-10-01,369.3007512
Dhule,2,27,Maharashtra,498,2002-10-01,329.9013569
Garhchiroli,12,27,Maharashtra,508,2002-10-01,375.8566303
Gondiya,11,27,Maharashtra,507,2002-10-01,366.6252664
Hingoli,16,27,Maharashtra,512,2002-10-01,359.0285722
Jalgaon,3,27,Maharashtra,499,2002-10-01,326.413712
Jalna,18,27,Maharashtra,514,2002-10-01,356.1088927
Kolhapur,34,27,Maharashtra,530,2002-10-01,440.2541068
Latur,28,27,Maharashtra,524,2002-10-01,354.2654446
Mumbai,23,27,Maharashtra,519,2002-10-01,452.945719
Mumbai Suburban,22,27,Maharashtra,518,2002-10-01,438.4021231
Nagpur,9,27,Maharashtra,505,2002-10-01,340.5345855
Nanded,15,27,Maharashtra,511,2002-10-01,374.2315148
Nandurbar,1,27,Maharashtra,497,2002-10-01,345.8791829
Nashik,20,27,Maharashtra,516,2002-10-01,311.5709547
Osmanabad,29,27,Maharashtra,525,2002-10-01,354.2488832
Parbhani,17,27,Maharashtra,513,2002-10-01,388.473682
Pune,25,27,Maharashtra,521,2002-10-01,354.9484699
Raigarh,24,27,Maharashtra,520,2002-10-01,432.9035656
Rangareddy,6,28,Andhra Pradesh,537,2002-10-01,413.7751763
Srikakulam,11,28,Andhra Pradesh,542,2002-10-01,367.4419288
Visakhapatnam,13,28,Andhra Pradesh,544,2002-10-01,330.0788822
Vizianagaram,12,28,Andhra Pradesh,543,2002-10-01,353.9427977
Warangal,9,28,Andhra Pradesh,540,2002-10-01,364.969215
West Godavari,15,28,Andhra Pradesh,546,2002-10-01,373.0947595
Adilabad,1,28,Andhra Pradesh,532,2002-10-01,393.0610117
Anantapur,22,28,Andhra Pradesh,553,2002-10-01,443.5498077
Chittoor,23,28,Andhra Pradesh,554,2002-10-01,419.7863394
Y.s.r.,20,28,Andhra Pradesh,551,2002-10-01,420.824103
East Godavari,14,28,Andhra Pradesh,545,2002-10-01,361.9355142
Guntur,17,28,Andhra Pradesh,548,2002-10-01,419.5779189
Hyderabad,5,28,Andhra Pradesh,536,2002-10-01,496.6667555
Karimnagar,3,28,Andhra Pradesh,534,2002-10-01,374.0716053
Khammam,10,28,Andhra Pradesh,541,2002-10-01,369.8431637
Krishna,16,28,Andhra Pradesh,547,2002-10-01,365.6436944
Kurnool,21,28,Andhra Pradesh,552,2002-10-01,403.7761364
Mahbubnagar,7,28,Andhra Pradesh,538,2002-10-01,406.7939277
Medak,4,28,Andhra Pradesh,535,2002-10-01,374.9947468
Nalgonda,8,28,Andhra Pradesh,539,2002-10-01,414.6571689
Sri Potti Sriramulu Nellore,19,28,Andhra Pradesh,550,2002-10-01,421.2333847
Nizamabad,2,28,Andhra Pradesh,533,2002-10-01,369.4321851
Prakasam,18,28,Andhra Pradesh,549,2002-10-01,428.0089634
Ramanagara,30,29,Karnataka,584,2002-10-01,397.6884173
Shimoga,14,29,Karnataka,568,2002-10-01,434.5161717
Tumkur,17,29,Karnataka,571,2002-10-01,390.1442179
Udupi,15,29,Karnataka,569,2002-10-01,520.4621947
Uttara Kannada,9,29,Karnataka,563,2002-10-01,449.7234667
Yadgir,26,29,Karnataka,580,2002-10-01,425.6127422
Bagalkot,2,29,Karnataka,556,2002-10-01,394.2882048
Bangalore Rural,29,29,Karnataka,583,2002-10-01,348.8709198
Bangalore,18,29,Karnataka,572,2002-10-01,384.4163565
Belgaum,1,29,Karnataka,555,2002-10-01,401.0603193
Bellary,11,29,Karnataka,565,2002-10-01,416.106844
Bidar,4,29,Karnataka,558,2002-10-01,357.7537441
Bijapur,3,29,Karnataka,557,2002-10-01,409.2627827
Chamrajnagar,24,29,Karnataka,578,2002-10-01,386.963199
Chikkaballapura,28,29,Karnataka,582,2002-10-01,420.1847341
Chikmagalur,16,29,Karnataka,570,2002-10-01,390.1719045
Chitradurga,12,29,Karnataka,566,2002-10-01,411.3765152
Dakshina Kannada,21,29,Karnataka,575,2002-10-01,457.139495
Davanagere,13,29,Karnataka,567,2002-10-01,409.3997259
Dharwad,8,29,Karnataka,562,2002-10-01,401.1862633
Gadag,7,29,Karnataka,561,2002-10-01,424.4180756
Gulbarga,25,29,Karnataka,579,2002-10-01,394.1727325
Hassan,20,29,Karnataka,574,2002-10-01,388.0009226
Haveri,10,29,Karnataka,564,2002-10-01,420.7672255
Kodagu,22,29,Karnataka,576,2002-10-01,368.6747743
Kolar,27,29,Karnataka,581,2002-10-01,386.11174
Koppal,6,29,Karnataka,560,2002-10-01,425.7517089
Mandya,19,29,Karnataka,573,2002-10-01,389.4719027
Mysore,23,29,Karnataka,577,2002-10-01,381.0844496
Raichur,5,29,Karnataka,559,2002-10-01,428.2938474
Thiruvananthapuram,14,32,Kerala,601,2002-10-01,556.8736437
Thrissur,7,32,Kerala,594,2002-10-01,531.577624
Wayanad,3,32,Kerala,590,2002-10-01,364.8458942
Alappuzha,11,32,Kerala,598,2002-10-01,510.9972162
Ernakulam,8,32,Kerala,595,2002-10-01,506.1160555
Idukki,9,32,Kerala,596,2002-10-01,399.8864073
Kannur,2,32,Kerala,589,2002-10-01,488.9437856
Kasaragod,1,32,Kerala,588,2002-10-01,511.2364312
Kollam,13,32,Kerala,600,2002-10-01,545.7264885
Kottayam,10,32,Kerala,597,2002-10-01,450.0695977
Kozhikode,4,32,Kerala,591,2002-10-01,456.8564426
Malappuram,5,32,Kerala,592,2002-10-01,483.752526
Palakkad,6,32,Kerala,593,2002-10-01,483.2992012
Pathanamthitta,12,32,Kerala,599,2002-10-01,473.4510574
Ramanathapuram,25,33,Tamil Nadu,626,2002-10-01,474.3493001
Salem,7,33,Tamil Nadu,608,2002-10-01,450.9015286
Sivaganga,21,33,Tamil Nadu,622,2002-10-01,422.7717942
Thanjavur,19,33,Tamil Nadu,620,2002-10-01,403.2228562
The Nilgiris,10,33,Tamil Nadu,611,2002-10-01,372.8465844
Theni,23,33,Tamil Nadu,624,2002-10-01,400.1993537
Thiruvallur,1,33,Tamil Nadu,602,2002-10-01,443.1618585
Thiruvarur,18,33,Tamil Nadu,619,2002-10-01,413.4337323
Thoothukkudi,26,33,Tamil Nadu,627,2002-10-01,515.2670114
Tiruchirappalli,13,33,Tamil Nadu,614,2002-10-01,412.9608837
Tirunelveli,27,33,Tamil Nadu,628,2002-10-01,445.0998051
Tiruppur,32,33,Tamil Nadu,633,2002-10-01,354.5322389
Tiruvannamalai,5,33,Tamil Nadu,606,2002-10-01,344.3036894
Vellore,4,33,Tamil Nadu,605,2002-10-01,395.1012288
Viluppuram,6,33,Tamil Nadu,607,2002-10-01,408.6529415
Virudunagar,24,33,Tamil Nadu,625,2002-10-01,499.9344322
Nagappattinam,17,33,Tamil Nadu,618,2002-10-01,385.5481248
Ariyalur,15,33,Tamil Nadu,616,2002-10-01,402.5040406
Chennai,2,33,Tamil Nadu,603,2002-10-01,382.9333419
Coimbatore,31,33,Tamil Nadu,632,2002-10-01,384.3403505
Cuddalore,16,33,Tamil Nadu,617,2002-10-01,491.4531059
Dharmapuri,29,33,Tamil Nadu,630,2002-10-01,416.269792
Dindigul,11,33,Tamil Nadu,612,2002-10-01,391.8518874
Erode,9,33,Tamil Nadu,610,2002-10-01,415.7607598
Kancheepuram,3,33,Tamil Nadu,604,2002-10-01,401.3371111
Kanniyakumari,28,33,Tamil Nadu,629,2002-10-01,401.2368263
Karur,12,33,Tamil Nadu,613,2002-10-01,416.410982
Krishnagiri,30,33,Tamil Nadu,631,2002-10-01,419.6423811
Madurai,22,33,Tamil Nadu,623,2002-10-01,438.1357422
Namakkal,8,33,Tamil Nadu,609,2002-10-01,520.2490788
Perambalur,14,33,Tamil Nadu,615,2002-10-01,444.4998892
Pudukkottai,20,33,Tamil Nadu,621,2002-10-01,440.5945992
Karaikal,4,34,Puducherry,637,2002-10-01,378.5781413
Puducherry,2,34,Puducherry,635,2002-10-01,405.8330312
Yanam,1,34,Puducherry,634,2002-10-01,316.1431194
Mahe,3,34,Puducherry,636,2002-10-01,518.8165004
Nicobar,1,35,Andaman & Nicobar Island,638,2002-10-01,164.7870009
South Andaman,3,35,Andaman & Nicobar Island,640,2002-10-01,231.1643378
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2002-10-01,251.6367927
