DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Anuppur,44,23,Madhya Pradesh,461,2001-04-01,409.2855024
Ashoknagar,42,23,Madhya Pradesh,459,2001-04-01,351.1049401
Balaghat,40,23,Madhya Pradesh,457,2001-04-01,379.4421421
Barwani,24,23,Madhya Pradesh,441,2001-04-01,422.7793432
Betul,30,23,Madhya Pradesh,447,2001-04-01,425.893734
Bhind,3,23,Madhya Pradesh,420,2001-04-01,467.2691262
Bhopal,27,23,Madhya Pradesh,444,2001-04-01,357.7032813
Burhanpur,50,23,Madhya Pradesh,467,2001-04-01,436.0426922
Chhatarpur,8,23,Madhya Pradesh,425,2001-04-01,365.3224001
Chhindwara,38,23,Madhya Pradesh,455,2001-04-01,406.602856
Damoh,11,23,Madhya Pradesh,428,2001-04-01,369.7682302
Datia,5,23,Madhya Pradesh,422,2001-04-01,435.2820172
Dewas,20,23,Madhya Pradesh,437,2001-04-01,382.2013564
Dhar,21,23,Madhya Pradesh,438,2001-04-01,412.0169966
Dindori,36,23,Madhya Pradesh,453,2001-04-01,376.0523076
East Nimar,49,23,Madhya Pradesh,466,2001-04-01,411.7018369
Guna,41,23,Madhya Pradesh,458,2001-04-01,339.2340644
Gwalior,4,23,Madhya Pradesh,421,2001-04-01,430.1059633
Harda,31,23,Madhya Pradesh,448,2001-04-01,423.5650894
Hoshangabad,32,23,Madhya Pradesh,449,2001-04-01,415.2257404
Indore,22,23,Madhya Pradesh,439,2001-04-01,414.1876633
Jabalpur,34,23,Madhya Pradesh,451,2001-04-01,381.9840255
Jhabua,47,23,Madhya Pradesh,464,2001-04-01,391.850667
Katni,33,23,Madhya Pradesh,450,2001-04-01,380.3347247
Mandla,37,23,Madhya Pradesh,454,2001-04-01,360.3140127
Mandsaur,16,23,Madhya Pradesh,433,2001-04-01,347.7771418
Morena,2,23,Madhya Pradesh,419,2001-04-01,426.3517818
Narsimhapur,35,23,Madhya Pradesh,452,2001-04-01,398.3965985
Neemuch,15,23,Madhya Pradesh,432,2001-04-01,326.7705629
Panna,9,23,Madhya Pradesh,426,2001-04-01,380.7926744
Raisen,29,23,Madhya Pradesh,446,2001-04-01,371.4735548
Rajgarh,25,23,Madhya Pradesh,442,2001-04-01,346.4737892
Ratlam,17,23,Madhya Pradesh,434,2001-04-01,363.3904817
Rewa,13,23,Madhya Pradesh,430,2001-04-01,379.3835171
Sagar,10,23,Madhya Pradesh,427,2001-04-01,375.6790158
Satna,12,23,Madhya Pradesh,429,2001-04-01,369.3595565
Sehore,28,23,Madhya Pradesh,445,2001-04-01,370.4145065
Seoni,39,23,Madhya Pradesh,456,2001-04-01,378.597277
Shahdol,43,23,Madhya Pradesh,460,2001-04-01,415.0254105
Shajapur,19,23,Madhya Pradesh,436,2001-04-01,361.4026432
Sheopur,1,23,Madhya Pradesh,418,2001-04-01,376.246174
Shivpuri,6,23,Madhya Pradesh,423,2001-04-01,356.6102214
Sidhi,45,23,Madhya Pradesh,462,2001-04-01,401.4118428
Singrauli,46,23,Madhya Pradesh,463,2001-04-01,450.5559497
Tikamgarh,7,23,Madhya Pradesh,424,2001-04-01,373.3878397
Ujjain,18,23,Madhya Pradesh,435,2001-04-01,381.9881717
Umaria,14,23,Madhya Pradesh,431,2001-04-01,374.5930371
Vidisha,26,23,Madhya Pradesh,443,2001-04-01,340.879327
West Nimar,23,23,Madhya Pradesh,440,2001-04-01,421.5333938
Ahmadabad,7,24,Gujarat,474,2001-04-01,410.8422452
Amreli,13,24,Gujarat,480,2001-04-01,463.7581623
Anand,15,24,Gujarat,482,2001-04-01,325.263421
Banas Kantha,2,24,Gujarat,469,2001-04-01,445.3070051
Bharuch,21,24,Gujarat,488,2001-04-01,371.7082967
Bhavnagar,14,24,Gujarat,481,2001-04-01,428.7965379
Dohad,18,24,Gujarat,485,2001-04-01,408.3209047
Gandhinagar,6,24,Gujarat,473,2001-04-01,347.8580826
Jamnagar,10,24,Gujarat,477,2001-04-01,503.4779939
Junagadh,12,24,Gujarat,479,2001-04-01,446.2011861
Kachchh,1,24,Gujarat,468,2001-04-01,923.5850526
Kheda,16,24,Gujarat,483,2001-04-01,350.3561198
Mahesana,4,24,Gujarat,471,2001-04-01,388.9045637
Narmada,20,24,Gujarat,487,2001-04-01,402.9133321
Navsari,23,24,Gujarat,490,2001-04-01,415.5701747
Panch Mahals,17,24,Gujarat,484,2001-04-01,392.3711981
Patan,3,24,Gujarat,470,2001-04-01,505.7842906
Porbandar,11,24,Gujarat,478,2001-04-01,470.316901
Rajkot,9,24,Gujarat,476,2001-04-01,469.5890076
Sabar Kantha,5,24,Gujarat,472,2001-04-01,349.8753271
Surat,25,24,Gujarat,492,2001-04-01,385.1135893
Surendranagar,8,24,Gujarat,475,2001-04-01,463.1407454
The Dangs,22,24,Gujarat,489,2001-04-01,513.9163541
Vadodara,19,24,Gujarat,486,2001-04-01,402.1362227
Valsad,24,24,Gujarat,491,2001-04-01,489.7664613
Tapi,26,24,Gujarat,493,2001-04-01,416.1695824
Ahmadnagar,26,27,Maharashtra,522,2001-04-01,530.4516867
Akola,5,27,Maharashtra,501,2001-04-01,476.5524477
Amravati,7,27,Maharashtra,503,2001-04-01,455.730654
Aurangabad,19,27,Maharashtra,515,2001-04-01,506.088789
Bhandara,10,27,Maharashtra,506,2001-04-01,406.7594239
Bid,27,27,Maharashtra,523,2001-04-01,540.5070726
Buldana,4,27,Maharashtra,500,2001-04-01,477.6077703
Chandrapur,13,27,Maharashtra,509,2001-04-01,470.7534561
Dhule,2,27,Maharashtra,498,2001-04-01,437.9163089
Garhchiroli,12,27,Maharashtra,508,2001-04-01,501.5799677
Gondiya,11,27,Maharashtra,507,2001-04-01,390.2263719
Hingoli,16,27,Maharashtra,512,2001-04-01,518.3068132
Jalgaon,3,27,Maharashtra,499,2001-04-01,433.8761669
Jalna,18,27,Maharashtra,514,2001-04-01,512.5189619
Kolhapur,34,27,Maharashtra,530,2001-04-01,444.8023156
Latur,28,27,Maharashtra,524,2001-04-01,541.0506085
Mumbai,23,27,Maharashtra,519,2001-04-01,447.456644
Mumbai Suburban,22,27,Maharashtra,518,2001-04-01,496.3854005
Nagpur,9,27,Maharashtra,505,2001-04-01,437.1989372
Nanded,15,27,Maharashtra,511,2001-04-01,507.4160348
Nandurbar,1,27,Maharashtra,497,2001-04-01,414.6726545
Nashik,20,27,Maharashtra,516,2001-04-01,506.244188
Osmanabad,29,27,Maharashtra,525,2001-04-01,519.157181
Parbhani,17,27,Maharashtra,513,2001-04-01,512.0241997
Pune,25,27,Maharashtra,521,2001-04-01,513.1159573
Raigarh,24,27,Maharashtra,520,2001-04-01,529.3859459
Ratnagiri,32,27,Maharashtra,528,2001-04-01,579.93483
Sangli,35,27,Maharashtra,531,2001-04-01,465.4915643
Satara,31,27,Maharashtra,527,2001-04-01,499.5635211
Sindhudurg,33,27,Maharashtra,529,2001-04-01,513.9116573
Solapur,30,27,Maharashtra,526,2001-04-01,473.9939557
Thane,21,27,Maharashtra,517,2001-04-01,584.7346523
Wardha,8,27,Maharashtra,504,2001-04-01,472.1078672
Washim,6,27,Maharashtra,502,2001-04-01,496.1319846
Yavatmal,14,27,Maharashtra,510,2001-04-01,492.9791647
Adilabad,1,28,Andhra Pradesh,532,2001-04-01,525.4146447
Anantapur,22,28,Andhra Pradesh,553,2001-04-01,521.4172166
Chittoor,23,28,Andhra Pradesh,554,2001-04-01,454.2177188
Y.s.r.,20,28,Andhra Pradesh,551,2001-04-01,489.4522569
East Godavari,14,28,Andhra Pradesh,545,2001-04-01,416.8659782
Guntur,17,28,Andhra Pradesh,548,2001-04-01,487.0809939
Hyderabad,5,28,Andhra Pradesh,536,2001-04-01,535.458687
Karimnagar,3,28,Andhra Pradesh,534,2001-04-01,487.908176
Khammam,10,28,Andhra Pradesh,541,2001-04-01,448.6907542
Krishna,16,28,Andhra Pradesh,547,2001-04-01,453.1606932
Kurnool,21,28,Andhra Pradesh,552,2001-04-01,483.5399451
Mahbubnagar,7,28,Andhra Pradesh,538,2001-04-01,479.2304739
Medak,4,28,Andhra Pradesh,535,2001-04-01,503.1764539
Nalgonda,8,28,Andhra Pradesh,539,2001-04-01,565.8962976
Sri Potti Sriramulu Nellore,19,28,Andhra Pradesh,550,2001-04-01,454.8955122
Nizamabad,2,28,Andhra Pradesh,533,2001-04-01,491.7439995
Prakasam,18,28,Andhra Pradesh,549,2001-04-01,469.504851
Rangareddy,6,28,Andhra Pradesh,537,2001-04-01,484.8354846
Srikakulam,11,28,Andhra Pradesh,542,2001-04-01,386.0290146
Visakhapatnam,13,28,Andhra Pradesh,544,2001-04-01,426.9679514
Vizianagaram,12,28,Andhra Pradesh,543,2001-04-01,417.5760368
Warangal,9,28,Andhra Pradesh,540,2001-04-01,473.1142778
West Godavari,15,28,Andhra Pradesh,546,2001-04-01,412.5586674
Bagalkot,2,29,Karnataka,556,2001-04-01,466.9859765
Bangalore Rural,29,29,Karnataka,583,2001-04-01,478.6504622
Bangalore,18,29,Karnataka,572,2001-04-01,488.8272812
Belgaum,1,29,Karnataka,555,2001-04-01,425.6104787
Bellary,11,29,Karnataka,565,2001-04-01,474.0417008
Bidar,4,29,Karnataka,558,2001-04-01,505.5983892
Bijapur,3,29,Karnataka,557,2001-04-01,492.2421945
Chamrajnagar,24,29,Karnataka,578,2001-04-01,441.0123278
Chikkaballapura,28,29,Karnataka,582,2001-04-01,467.8641286
Chikmagalur,16,29,Karnataka,570,2001-04-01,483.2613328
Chitradurga,12,29,Karnataka,566,2001-04-01,502.6961575
Dakshina Kannada,21,29,Karnataka,575,2001-04-01,518.7707027
Davanagere,13,29,Karnataka,567,2001-04-01,456.8853202
Dharwad,8,29,Karnataka,562,2001-04-01,431.7822888
Gadag,7,29,Karnataka,561,2001-04-01,459.3421398
Gulbarga,25,29,Karnataka,579,2001-04-01,495.4356944
Hassan,20,29,Karnataka,574,2001-04-01,441.6539173
Haveri,10,29,Karnataka,564,2001-04-01,425.0347906
Kodagu,22,29,Karnataka,576,2001-04-01,436.94765
Kolar,27,29,Karnataka,581,2001-04-01,432.3950155
Koppal,6,29,Karnataka,560,2001-04-01,471.3662175
Mandya,19,29,Karnataka,573,2001-04-01,498.1900013
Mysore,23,29,Karnataka,577,2001-04-01,432.7958114
Raichur,5,29,Karnataka,559,2001-04-01,492.735854
Ramanagara,30,29,Karnataka,584,2001-04-01,499.7295336
Shimoga,14,29,Karnataka,568,2001-04-01,437.6033323
Tumkur,17,29,Karnataka,571,2001-04-01,482.7447934
Udupi,15,29,Karnataka,569,2001-04-01,494.6778149
Uttara Kannada,9,29,Karnataka,563,2001-04-01,445.7510497
Yadgir,26,29,Karnataka,580,2001-04-01,502.5644245
Alappuzha,11,32,Kerala,598,2001-04-01,371.1602698
Ernakulam,8,32,Kerala,595,2001-04-01,397.2078941
Idukki,9,32,Kerala,596,2001-04-01,397.3847278
Kannur,2,32,Kerala,589,2001-04-01,478.9434291
Kasaragod,1,32,Kerala,588,2001-04-01,502.1790703
Kollam,13,32,Kerala,600,2001-04-01,420.2791581
Kottayam,10,32,Kerala,597,2001-04-01,392.345614
Kozhikode,4,32,Kerala,591,2001-04-01,459.6598685
Malappuram,5,32,Kerala,592,2001-04-01,442.9810681
Palakkad,6,32,Kerala,593,2001-04-01,388.9261265
Pathanamthitta,12,32,Kerala,599,2001-04-01,406.2296442
Thiruvananthapuram,14,32,Kerala,601,2001-04-01,453.6552952
Thrissur,7,32,Kerala,594,2001-04-01,393.21233
Wayanad,3,32,Kerala,590,2001-04-01,448.3716524
Ariyalur,15,33,Tamil Nadu,616,2001-04-01,337.8691824
Chennai,2,33,Tamil Nadu,603,2001-04-01,433.436871
Coimbatore,31,33,Tamil Nadu,632,2001-04-01,415.948159
Cuddalore,16,33,Tamil Nadu,617,2001-04-01,369.8625858
Dharmapuri,29,33,Tamil Nadu,630,2001-04-01,479.7966263
Dindigul,11,33,Tamil Nadu,612,2001-04-01,411.7755208
Erode,9,33,Tamil Nadu,610,2001-04-01,447.3146839
Kancheepuram,3,33,Tamil Nadu,604,2001-04-01,379.8012788
Kanniyakumari,28,33,Tamil Nadu,629,2001-04-01,486.0094089
Karur,12,33,Tamil Nadu,613,2001-04-01,316.7299421
Krishnagiri,30,33,Tamil Nadu,631,2001-04-01,436.2196526
Madurai,22,33,Tamil Nadu,623,2001-04-01,454.179616
Namakkal,8,33,Tamil Nadu,609,2001-04-01,394.8539943
Perambalur,14,33,Tamil Nadu,615,2001-04-01,400.8085118
Pudukkottai,20,33,Tamil Nadu,621,2001-04-01,294.7815029
Ramanathapuram,25,33,Tamil Nadu,626,2001-04-01,431.4273605
Salem,7,33,Tamil Nadu,608,2001-04-01,473.0846192
Sivaganga,21,33,Tamil Nadu,622,2001-04-01,301.0965979
Thanjavur,19,33,Tamil Nadu,620,2001-04-01,356.605561
The Nilgiris,10,33,Tamil Nadu,611,2001-04-01,411.7877156
Theni,23,33,Tamil Nadu,624,2001-04-01,421.770175
Thiruvallur,1,33,Tamil Nadu,602,2001-04-01,470.8913932
Thiruvarur,18,33,Tamil Nadu,619,2001-04-01,400.7698827
Thoothukkudi,26,33,Tamil Nadu,627,2001-04-01,462.7394021
Tiruchirappalli,13,33,Tamil Nadu,614,2001-04-01,375.2216435
Tirunelveli,27,33,Tamil Nadu,628,2001-04-01,440.6506219
Tiruppur,32,33,Tamil Nadu,633,2001-04-01,350.3363802
Tiruvannamalai,5,33,Tamil Nadu,606,2001-04-01,429.0860628
Vellore,4,33,Tamil Nadu,605,2001-04-01,452.8350276
Viluppuram,6,33,Tamil Nadu,607,2001-04-01,416.3377221
Virudunagar,24,33,Tamil Nadu,625,2001-04-01,472.523353
Nagappattinam,17,33,Tamil Nadu,618,2001-04-01,402.0934565
Mahe,3,34,Puducherry,636,2001-04-01,385.0303765
Karaikal,4,34,Puducherry,637,2001-04-01,408.4957508
Puducherry,2,34,Puducherry,635,2001-04-01,296.8299385
Yanam,1,34,Puducherry,634,2001-04-01,261.9191497
Nicobar,1,35,Andaman & Nicobar Island,638,2001-04-01,254.004848
South Andaman,3,35,Andaman & Nicobar Island,640,2001-04-01,242.5030095
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2001-04-01,238.2069148
