DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Shivpuri,6,23,Madhya Pradesh,423,2001-07-01,547.5473457
Sidhi,45,23,Madhya Pradesh,462,2001-07-01,341.1683756
Singrauli,46,23,Madhya Pradesh,463,2001-07-01,355.0458112
Tikamgarh,7,23,Madhya Pradesh,424,2001-07-01,390.4489226
Ujjain,18,23,Madhya Pradesh,435,2001-07-01,568.0171217
Umaria,14,23,Madhya Pradesh,431,2001-07-01,497.8588778
Vidisha,26,23,Madhya Pradesh,443,2001-07-01,930.3254656
West Nimar,23,23,Madhya Pradesh,440,2001-07-01,578.4251992
Katni,33,23,Madhya Pradesh,450,2001-07-01,468.1055521
Mandsaur,16,23,Madhya Pradesh,433,2001-07-01,590.9472436
Morena,2,23,Madhya Pradesh,419,2001-07-01,536.1992142
Narsimhapur,35,23,Madhya Pradesh,452,2001-07-01,500.1895721
Neemuch,15,23,Madhya Pradesh,432,2001-07-01,530.0412551
Panna,9,23,Madhya Pradesh,426,2001-07-01,548.8289079
Raisen,29,23,Madhya Pradesh,446,2001-07-01,546.0592597
Rajgarh,25,23,Madhya Pradesh,442,2001-07-01,581
Alirajpur,48,23,Madhya Pradesh,465,2001-07-01,1779.385903
Ashoknagar,42,23,Madhya Pradesh,459,2001-07-01,503.0926179
Balaghat,40,23,Madhya Pradesh,457,2001-07-01,567.2325611
Betul,30,23,Madhya Pradesh,447,2001-07-01,542.2825233
Bhind,3,23,Madhya Pradesh,420,2001-07-01,585.564592
Bhopal,27,23,Madhya Pradesh,444,2001-07-01,1918.498303
Burhanpur,50,23,Madhya Pradesh,467,2001-07-01,573
Chhatarpur,8,23,Madhya Pradesh,425,2001-07-01,463.9688182
Chhindwara,38,23,Madhya Pradesh,455,2001-07-01,441.9593893
Damoh,11,23,Madhya Pradesh,428,2001-07-01,452.5625872
Datia,5,23,Madhya Pradesh,422,2001-07-01,748.2970659
Dewas,20,23,Madhya Pradesh,437,2001-07-01,565.0653889
Dindori,36,23,Madhya Pradesh,453,2001-07-01,500.4662101
East Nimar,49,23,Madhya Pradesh,466,2001-07-01,597.5000805
Guna,41,23,Madhya Pradesh,458,2001-07-01,546.8138288
Gwalior,4,23,Madhya Pradesh,421,2001-07-01,933.0123175
Harda,31,23,Madhya Pradesh,448,2001-07-01,575.4039396
Hoshangabad,32,23,Madhya Pradesh,449,2001-07-01,511.7077635
Indore,22,23,Madhya Pradesh,439,2001-07-01,557.9384586
Jabalpur,34,23,Madhya Pradesh,451,2001-07-01,477.1132834
Jhabua,47,23,Madhya Pradesh,464,2001-07-01,561
Sabar Kantha,5,24,Gujarat,472,2001-07-01,1932.342367
Surat,25,24,Gujarat,492,2001-07-01,20
Surendranagar,8,24,Gujarat,475,2001-07-01,1332.699853
Vadodara,19,24,Gujarat,486,2001-07-01,3807.977612
Valsad,24,24,Gujarat,491,2001-07-01,500.4987255
Kachchh,1,24,Gujarat,468,2001-07-01,1955.018374
Kheda,16,24,Gujarat,483,2001-07-01,2560.207454
Mahesana,4,24,Gujarat,471,2001-07-01,1243.869983
Navsari,23,24,Gujarat,490,2001-07-01,565.710766
Panch Mahals,17,24,Gujarat,484,2001-07-01,3252.483844
Patan,3,24,Gujarat,470,2001-07-01,1208.52793
Porbandar,11,24,Gujarat,478,2001-07-01,1737.617294
Rajkot,9,24,Gujarat,476,2001-07-01,2028.164962
Ahmadabad,7,24,Gujarat,474,2001-07-01,2252.088235
Amreli,13,24,Gujarat,480,2001-07-01,997.2684611
Anand,15,24,Gujarat,482,2001-07-01,1888.078023
Banas Kantha,2,24,Gujarat,469,2001-07-01,2246.673291
Bharuch,21,24,Gujarat,488,2001-07-01,609.9792525
Bhavnagar,14,24,Gujarat,481,2001-07-01,856.4743568
Dohad,18,24,Gujarat,485,2001-07-01,3969.995421
Gandhinagar,6,24,Gujarat,473,2001-07-01,4000
Jamnagar,10,24,Gujarat,477,2001-07-01,1840.831489
Junagadh,12,24,Gujarat,479,2001-07-01,1060.376687
Ratnagiri,32,27,Maharashtra,528,2001-07-01,294.2986196
Sangli,35,27,Maharashtra,531,2001-07-01,561.9801469
Sindhudurg,33,27,Maharashtra,529,2001-07-01,1044.109105
Solapur,30,27,Maharashtra,526,2001-07-01,576.0229732
Thane,21,27,Maharashtra,517,2001-07-01,2926.81241
Wardha,8,27,Maharashtra,504,2001-07-01,503.1276354
Washim,6,27,Maharashtra,502,2001-07-01,451.8782618
Yavatmal,14,27,Maharashtra,510,2001-07-01,409.9896007
Latur,28,27,Maharashtra,524,2001-07-01,546.268662
Mumbai,23,27,Maharashtra,519,2001-07-01,90
Mumbai Suburban,22,27,Maharashtra,518,2001-07-01,39.2022536
Nagpur,9,27,Maharashtra,505,2001-07-01,499.5295495
Nanded,15,27,Maharashtra,511,2001-07-01,575.2970923
Nashik,20,27,Maharashtra,516,2001-07-01,581.8818686
Pune,25,27,Maharashtra,521,2001-07-01,1059.794074
Raigarh,24,27,Maharashtra,520,2001-07-01,185.7150865
Ahmadnagar,26,27,Maharashtra,522,2001-07-01,979.096968
Akola,5,27,Maharashtra,501,2001-07-01,481.075328
Amravati,7,27,Maharashtra,503,2001-07-01,507.7796864
Aurangabad,19,27,Maharashtra,515,2001-07-01,474
Bhandara,10,27,Maharashtra,506,2001-07-01,481.3835971
Buldana,4,27,Maharashtra,500,2001-07-01,559.580569
Chandrapur,13,27,Maharashtra,509,2001-07-01,485.7848742
Dhule,2,27,Maharashtra,498,2001-07-01,574.5350416
Garhchiroli,12,27,Maharashtra,508,2001-07-01,736.8006905
Gondiya,11,27,Maharashtra,507,2001-07-01,509.0943793
Jalgaon,3,27,Maharashtra,499,2001-07-01,597.999892
Rangareddy,6,28,Andhra Pradesh,537,2001-07-01,583.5356516
Srikakulam,11,28,Andhra Pradesh,542,2001-07-01,521.8626407
Visakhapatnam,13,28,Andhra Pradesh,544,2001-07-01,432.4917415
Vizianagaram,12,28,Andhra Pradesh,543,2001-07-01,441.0339417
Warangal,9,28,Andhra Pradesh,540,2001-07-01,675.9422537
West Godavari,15,28,Andhra Pradesh,546,2001-07-01,704.1228548
Karimnagar,3,28,Andhra Pradesh,534,2001-07-01,429.3723751
Khammam,10,28,Andhra Pradesh,541,2001-07-01,617.6039779
Krishna,16,28,Andhra Pradesh,547,2001-07-01,594.4525982
Kurnool,21,28,Andhra Pradesh,552,2001-07-01,582.1379037
Mahbubnagar,7,28,Andhra Pradesh,538,2001-07-01,572.044186
Medak,4,28,Andhra Pradesh,535,2001-07-01,567.7003539
Nalgonda,8,28,Andhra Pradesh,539,2001-07-01,642.7561913
Sri Potti Sriramulu Nellore,19,28,Andhra Pradesh,550,2001-07-01,531.4190259
Nizamabad,2,28,Andhra Pradesh,533,2001-07-01,932.843264
Prakasam,18,28,Andhra Pradesh,549,2001-07-01,499.0377133
Adilabad,1,28,Andhra Pradesh,532,2001-07-01,587.4013893
Anantapur,22,28,Andhra Pradesh,553,2001-07-01,540.4727804
Chittoor,23,28,Andhra Pradesh,554,2001-07-01,507.256256
Y.s.r.,20,28,Andhra Pradesh,551,2001-07-01,591.1749383
East Godavari,14,28,Andhra Pradesh,545,2001-07-01,491.66528
Guntur,17,28,Andhra Pradesh,548,2001-07-01,560.1996329
Hyderabad,5,28,Andhra Pradesh,536,2001-07-01,543.6240884
Ramanagara,30,29,Karnataka,584,2001-07-01,550.205018
Tumkur,17,29,Karnataka,571,2001-07-01,613.6432215
Udupi,15,29,Karnataka,569,2001-07-01,989.8106539
Yadgir,26,29,Karnataka,580,2001-07-01,611.483901
Kodagu,22,29,Karnataka,576,2001-07-01,588.1811179
Kolar,27,29,Karnataka,581,2001-07-01,518.6346202
Mandya,19,29,Karnataka,573,2001-07-01,439.2969416
Mysore,23,29,Karnataka,577,2001-07-01,483.1386748
Raichur,5,29,Karnataka,559,2001-07-01,665.0549454
Bagalkot,2,29,Karnataka,556,2001-07-01,568.5301682
Bangalore Rural,29,29,Karnataka,583,2001-07-01,626.6847995
Bangalore,18,29,Karnataka,572,2001-07-01,630.250383
Belgaum,1,29,Karnataka,555,2001-07-01,569.2697851
Bellary,11,29,Karnataka,565,2001-07-01,524.6481219
Bidar,4,29,Karnataka,558,2001-07-01,584
Bijapur,3,29,Karnataka,557,2001-07-01,565.0444201
Chamrajnagar,24,29,Karnataka,578,2001-07-01,474.1438309
Chikkaballapura,28,29,Karnataka,582,2001-07-01,532.3106019
Chitradurga,12,29,Karnataka,566,2001-07-01,520.1352982
Dakshina Kannada,21,29,Karnataka,575,2001-07-01,570
Davanagere,13,29,Karnataka,567,2001-07-01,549.8817801
Gulbarga,25,29,Karnataka,579,2001-07-01,558.3727519
Hassan,20,29,Karnataka,574,2001-07-01,551.5147336
Thiruvananthapuram,14,32,Kerala,601,2001-07-01,506.5751048
Thrissur,7,32,Kerala,594,2001-07-01,400.7766889
Wayanad,3,32,Kerala,590,2001-07-01,501.2225067
Kannur,2,32,Kerala,589,2001-07-01,548.1575924
Kasaragod,1,32,Kerala,588,2001-07-01,461.2052395
Kollam,13,32,Kerala,600,2001-07-01,395.6537569
Kottayam,10,32,Kerala,597,2001-07-01,543.6449884
Kozhikode,4,32,Kerala,591,2001-07-01,390.2235397
Malappuram,5,32,Kerala,592,2001-07-01,307.47382
Palakkad,6,32,Kerala,593,2001-07-01,416.1024061
Pathanamthitta,12,32,Kerala,599,2001-07-01,351.3705016
Alappuzha,11,32,Kerala,598,2001-07-01,448.4116685
Ernakulam,8,32,Kerala,595,2001-07-01,346.1882199
Idukki,9,32,Kerala,596,2001-07-01,437.209085
Ramanathapuram,25,33,Tamil Nadu,626,2001-07-01,406.1608126
Salem,7,33,Tamil Nadu,608,2001-07-01,431.8055143
Sivaganga,21,33,Tamil Nadu,622,2001-07-01,375.6624812
Thanjavur,19,33,Tamil Nadu,620,2001-07-01,394.9561148
The Nilgiris,10,33,Tamil Nadu,611,2001-07-01,377.9801237
Theni,23,33,Tamil Nadu,624,2001-07-01,447.7156625
Thiruvallur,1,33,Tamil Nadu,602,2001-07-01,495.0094023
Thiruvarur,18,33,Tamil Nadu,619,2001-07-01,422.7697042
Thoothukkudi,26,33,Tamil Nadu,627,2001-07-01,444.2595714
Tiruchirappalli,13,33,Tamil Nadu,614,2001-07-01,477.0250604
Tirunelveli,27,33,Tamil Nadu,628,2001-07-01,431.5505678
Tiruppur,32,33,Tamil Nadu,633,2001-07-01,448.9543961
Tiruvannamalai,5,33,Tamil Nadu,606,2001-07-01,453.2937591
Vellore,4,33,Tamil Nadu,605,2001-07-01,507.5168073
Viluppuram,6,33,Tamil Nadu,607,2001-07-01,408.7946012
Virudunagar,24,33,Tamil Nadu,625,2001-07-01,436.851137
Nagappattinam,17,33,Tamil Nadu,618,2001-07-01,411.7357741
Kancheepuram,3,33,Tamil Nadu,604,2001-07-01,440.2389039
Kanniyakumari,28,33,Tamil Nadu,629,2001-07-01,436.2640243
Karur,12,33,Tamil Nadu,613,2001-07-01,472.4011813
Krishnagiri,30,33,Tamil Nadu,631,2001-07-01,523.5967189
Madurai,22,33,Tamil Nadu,623,2001-07-01,429.6091114
Namakkal,8,33,Tamil Nadu,609,2001-07-01,459.6417194
Perambalur,14,33,Tamil Nadu,615,2001-07-01,470.6420606
Pudukkottai,20,33,Tamil Nadu,621,2001-07-01,365.6074666
Ariyalur,15,33,Tamil Nadu,616,2001-07-01,395.6843173
Chennai,2,33,Tamil Nadu,603,2001-07-01,515.8853233
Coimbatore,31,33,Tamil Nadu,632,2001-07-01,442.4871663
Cuddalore,16,33,Tamil Nadu,617,2001-07-01,395.6549781
Dharmapuri,29,33,Tamil Nadu,630,2001-07-01,443.3956105
Dindigul,11,33,Tamil Nadu,612,2001-07-01,424.2932552
Erode,9,33,Tamil Nadu,610,2001-07-01,409.9008713
Karaikal,4,34,Puducherry,637,2001-07-01,431.8972941
Puducherry,2,34,Puducherry,635,2001-07-01,357.5467539
Yanam,1,34,Puducherry,634,2001-07-01,426.3931333
Nicobar,1,35,Andaman & Nicobar Island,638,2001-07-01,239.2999486
South Andaman,3,35,Andaman & Nicobar Island,640,2001-07-01,406.3713032
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2001-07-01,383.5879272
