DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Ratlam,17,23,Madhya Pradesh,434,2002-01-01,401.7847313
Rewa,13,23,Madhya Pradesh,430,2002-01-01,506.4063652
Sagar,10,23,Madhya Pradesh,427,2002-01-01,365.4154284
Satna,12,23,Madhya Pradesh,429,2002-01-01,473.6327047
Sehore,28,23,Madhya Pradesh,445,2002-01-01,367.6214962
Seoni,39,23,Madhya Pradesh,456,2002-01-01,352.3084329
Shahdol,43,23,Madhya Pradesh,460,2002-01-01,429.7223103
Shajapur,19,23,Madhya Pradesh,436,2002-01-01,396.4171992
Sheopur,1,23,Madhya Pradesh,418,2002-01-01,438.9164922
Shivpuri,6,23,Madhya Pradesh,423,2002-01-01,442.6851946
Sidhi,45,23,Madhya Pradesh,462,2002-01-01,453.8831636
Singrauli,46,23,Madhya Pradesh,463,2002-01-01,485.7502995
Tikamgarh,7,23,Madhya Pradesh,424,2002-01-01,461.0564674
Ujjain,18,23,Madhya Pradesh,435,2002-01-01,414.6030754
Umaria,14,23,Madhya Pradesh,431,2002-01-01,396.1381014
Vidisha,26,23,Madhya Pradesh,443,2002-01-01,385.7002983
West Nimar,23,23,Madhya Pradesh,440,2002-01-01,353.0103103
Alirajpur,48,23,Madhya Pradesh,465,2002-01-01,383.5271916
Anuppur,44,23,Madhya Pradesh,461,2002-01-01,387.9973565
Ashoknagar,42,23,Madhya Pradesh,459,2002-01-01,374.8568205
Balaghat,40,23,Madhya Pradesh,457,2002-01-01,359.4485504
Barwani,24,23,Madhya Pradesh,441,2002-01-01,349.5314608
Betul,30,23,Madhya Pradesh,447,2002-01-01,358.249729
Bhind,3,23,Madhya Pradesh,420,2002-01-01,641.3852268
Bhopal,27,23,Madhya Pradesh,444,2002-01-01,361.61085
Burhanpur,50,23,Madhya Pradesh,467,2002-01-01,362.6666618
Chhatarpur,8,23,Madhya Pradesh,425,2002-01-01,448.6521198
Chhindwara,38,23,Madhya Pradesh,455,2002-01-01,348.8033143
Damoh,11,23,Madhya Pradesh,428,2002-01-01,384.7898967
Datia,5,23,Madhya Pradesh,422,2002-01-01,552.7993873
Dewas,20,23,Madhya Pradesh,437,2002-01-01,392.7396906
Dhar,21,23,Madhya Pradesh,438,2002-01-01,399.5742757
Dindori,36,23,Madhya Pradesh,453,2002-01-01,320.6995266
East Nimar,49,23,Madhya Pradesh,466,2002-01-01,378.9107912
Guna,41,23,Madhya Pradesh,458,2002-01-01,394.6527075
Gwalior,4,23,Madhya Pradesh,421,2002-01-01,540.3659819
Harda,31,23,Madhya Pradesh,448,2002-01-01,387.5745895
Hoshangabad,32,23,Madhya Pradesh,449,2002-01-01,378.6981971
Indore,22,23,Madhya Pradesh,439,2002-01-01,396.3816296
Jabalpur,34,23,Madhya Pradesh,451,2002-01-01,385.4966116
Jhabua,47,23,Madhya Pradesh,464,2002-01-01,405.7583616
Katni,33,23,Madhya Pradesh,450,2002-01-01,393.959503
Mandla,37,23,Madhya Pradesh,454,2002-01-01,343.3269877
Mandsaur,16,23,Madhya Pradesh,433,2002-01-01,446.4532337
Morena,2,23,Madhya Pradesh,419,2002-01-01,590.2505192
Narsimhapur,35,23,Madhya Pradesh,452,2002-01-01,390.0644392
Neemuch,15,23,Madhya Pradesh,432,2002-01-01,474.4460319
Panna,9,23,Madhya Pradesh,426,2002-01-01,421.0962457
Raisen,29,23,Madhya Pradesh,446,2002-01-01,382.9810173
Rajgarh,25,23,Madhya Pradesh,442,2002-01-01,387.9005072
Sabar Kantha,5,24,Gujarat,472,2002-01-01,419.5210496
Surat,25,24,Gujarat,492,2002-01-01,360.1304225
Surendranagar,8,24,Gujarat,475,2002-01-01,379.1827234
The Dangs,22,24,Gujarat,489,2002-01-01,308.1885849
Vadodara,19,24,Gujarat,486,2002-01-01,378.4898467
Valsad,24,24,Gujarat,491,2002-01-01,351.0757975
Tapi,26,24,Gujarat,493,2002-01-01,338.2817331
Ahmadabad,7,24,Gujarat,474,2002-01-01,405.536134
Amreli,13,24,Gujarat,480,2002-01-01,332.2698458
Anand,15,24,Gujarat,482,2002-01-01,406.2880255
Banas Kantha,2,24,Gujarat,469,2002-01-01,385.6917126
Bharuch,21,24,Gujarat,488,2002-01-01,355.5932255
Bhavnagar,14,24,Gujarat,481,2002-01-01,351.4332938
Dohad,18,24,Gujarat,485,2002-01-01,416.9384768
Gandhinagar,6,24,Gujarat,473,2002-01-01,433.3349828
Jamnagar,10,24,Gujarat,477,2002-01-01,341.0944944
Junagadh,12,24,Gujarat,479,2002-01-01,323.9304218
Kachchh,1,24,Gujarat,468,2002-01-01,718.4593783
Kheda,16,24,Gujarat,483,2002-01-01,430.8322562
Mahesana,4,24,Gujarat,471,2002-01-01,421.783906
Narmada,20,24,Gujarat,487,2002-01-01,336.6207224
Navsari,23,24,Gujarat,490,2002-01-01,358.6286574
Panch Mahals,17,24,Gujarat,484,2002-01-01,419.7186211
Patan,3,24,Gujarat,470,2002-01-01,394.0092112
Porbandar,11,24,Gujarat,478,2002-01-01,333.7683326
Rajkot,9,24,Gujarat,476,2002-01-01,330.0696102
Ratnagiri,32,27,Maharashtra,528,2002-01-01,307.9511623
Sangli,35,27,Maharashtra,531,2002-01-01,332.2061058
Satara,31,27,Maharashtra,527,2002-01-01,301.1599934
Sindhudurg,33,27,Maharashtra,529,2002-01-01,311.9504626
Solapur,30,27,Maharashtra,526,2002-01-01,347.4815706
Thane,21,27,Maharashtra,517,2002-01-01,348.9269398
Wardha,8,27,Maharashtra,504,2002-01-01,394.9991001
Washim,6,27,Maharashtra,502,2002-01-01,358.3072355
Yavatmal,14,27,Maharashtra,510,2002-01-01,395.4860621
Ahmadnagar,26,27,Maharashtra,522,2002-01-01,312.8880002
Akola,5,27,Maharashtra,501,2002-01-01,369.8650317
Amravati,7,27,Maharashtra,503,2002-01-01,371.2187152
Aurangabad,19,27,Maharashtra,515,2002-01-01,329.2360705
Bhandara,10,27,Maharashtra,506,2002-01-01,398.2451123
Bid,27,27,Maharashtra,523,2002-01-01,321.6848691
Buldana,4,27,Maharashtra,500,2002-01-01,346.1592361
Chandrapur,13,27,Maharashtra,509,2002-01-01,407.7820752
Dhule,2,27,Maharashtra,498,2002-01-01,339.8211653
Garhchiroli,12,27,Maharashtra,508,2002-01-01,355.2527532
Gondiya,11,27,Maharashtra,507,2002-01-01,402.1354975
Hingoli,16,27,Maharashtra,512,2002-01-01,355.1612395
Jalgaon,3,27,Maharashtra,499,2002-01-01,346.6126735
Jalna,18,27,Maharashtra,514,2002-01-01,336.7677783
Kolhapur,34,27,Maharashtra,530,2002-01-01,304.0524667
Latur,28,27,Maharashtra,524,2002-01-01,334.7387494
Mumbai,23,27,Maharashtra,519,2002-01-01,401.4328758
Mumbai Suburban,22,27,Maharashtra,518,2002-01-01,375.0668909
Nagpur,9,27,Maharashtra,505,2002-01-01,374.2067072
Nanded,15,27,Maharashtra,511,2002-01-01,374.6188903
Nandurbar,1,27,Maharashtra,497,2002-01-01,340.7659075
Nashik,20,27,Maharashtra,516,2002-01-01,312.5077306
Osmanabad,29,27,Maharashtra,525,2002-01-01,338.5157997
Parbhani,17,27,Maharashtra,513,2002-01-01,359.1845773
Pune,25,27,Maharashtra,521,2002-01-01,311.1298126
Raigarh,24,27,Maharashtra,520,2002-01-01,335.8756724
Rangareddy,6,28,Andhra Pradesh,537,2002-01-01,340.98917
Srikakulam,11,28,Andhra Pradesh,542,2002-01-01,356.5589258
Visakhapatnam,13,28,Andhra Pradesh,544,2002-01-01,285.2941106
Vizianagaram,12,28,Andhra Pradesh,543,2002-01-01,334.3602824
Warangal,9,28,Andhra Pradesh,540,2002-01-01,356.1159719
West Godavari,15,28,Andhra Pradesh,546,2002-01-01,457.9667191
Adilabad,1,28,Andhra Pradesh,532,2002-01-01,355.3530408
Anantapur,22,28,Andhra Pradesh,553,2002-01-01,364.3625794
Chittoor,23,28,Andhra Pradesh,554,2002-01-01,312.0410162
Y.s.r.,20,28,Andhra Pradesh,551,2002-01-01,338.2862115
East Godavari,14,28,Andhra Pradesh,545,2002-01-01,395.3601731
Guntur,17,28,Andhra Pradesh,548,2002-01-01,413.2159801
Hyderabad,5,28,Andhra Pradesh,536,2002-01-01,380.1954279
Karimnagar,3,28,Andhra Pradesh,534,2002-01-01,378.0275887
Khammam,10,28,Andhra Pradesh,541,2002-01-01,354.2895468
Krishna,16,28,Andhra Pradesh,547,2002-01-01,448.2599313
Kurnool,21,28,Andhra Pradesh,552,2002-01-01,365.3620727
Mahbubnagar,7,28,Andhra Pradesh,538,2002-01-01,356.5849463
Medak,4,28,Andhra Pradesh,535,2002-01-01,335.3912737
Nalgonda,8,28,Andhra Pradesh,539,2002-01-01,377.3571985
Sri Potti Sriramulu Nellore,19,28,Andhra Pradesh,550,2002-01-01,365.8705204
Nizamabad,2,28,Andhra Pradesh,533,2002-01-01,359.5228211
Prakasam,18,28,Andhra Pradesh,549,2002-01-01,356.0105986
Ramanagara,30,29,Karnataka,584,2002-01-01,319.7201348
Shimoga,14,29,Karnataka,568,2002-01-01,340.7514047
Tumkur,17,29,Karnataka,571,2002-01-01,362.3637618
Udupi,15,29,Karnataka,569,2002-01-01,326.0634111
Uttara Kannada,9,29,Karnataka,563,2002-01-01,313.3422659
Yadgir,26,29,Karnataka,580,2002-01-01,379.5495826
Bagalkot,2,29,Karnataka,556,2002-01-01,364.8737847
Bangalore Rural,29,29,Karnataka,583,2002-01-01,329.6822561
Bangalore,18,29,Karnataka,572,2002-01-01,329.0262767
Belgaum,1,29,Karnataka,555,2002-01-01,329.1357128
Bellary,11,29,Karnataka,565,2002-01-01,380.6623941
Bidar,4,29,Karnataka,558,2002-01-01,324.1438361
Bijapur,3,29,Karnataka,557,2002-01-01,350.8437932
Chamrajnagar,24,29,Karnataka,578,2002-01-01,322.7897083
Chikkaballapura,28,29,Karnataka,582,2002-01-01,329.5626136
Chikmagalur,16,29,Karnataka,570,2002-01-01,323.0801424
Chitradurga,12,29,Karnataka,566,2002-01-01,389.6680368
Dakshina Kannada,21,29,Karnataka,575,2002-01-01,355.9001171
Davanagere,13,29,Karnataka,567,2002-01-01,378.5668652
Dharwad,8,29,Karnataka,562,2002-01-01,347.7702612
Gadag,7,29,Karnataka,561,2002-01-01,360.3630875
Gulbarga,25,29,Karnataka,579,2002-01-01,345.38039
Hassan,20,29,Karnataka,574,2002-01-01,342.8678499
Haveri,10,29,Karnataka,564,2002-01-01,363.1498556
Kodagu,22,29,Karnataka,576,2002-01-01,304.4948158
Kolar,27,29,Karnataka,581,2002-01-01,284.8065034
Koppal,6,29,Karnataka,560,2002-01-01,371.3701424
Mandya,19,29,Karnataka,573,2002-01-01,344.0468006
Mysore,23,29,Karnataka,577,2002-01-01,351.8287656
Raichur,5,29,Karnataka,559,2002-01-01,403.0186763
Thiruvananthapuram,14,32,Kerala,601,2002-01-01,330.2526938
Thrissur,7,32,Kerala,594,2002-01-01,370.3044248
Wayanad,3,32,Kerala,590,2002-01-01,334.5991066
Alappuzha,11,32,Kerala,598,2002-01-01,382.139844
Ernakulam,8,32,Kerala,595,2002-01-01,362.619328
Idukki,9,32,Kerala,596,2002-01-01,268.8721526
Kannur,2,32,Kerala,589,2002-01-01,390.6066091
Kasaragod,1,32,Kerala,588,2002-01-01,372.9079404
Kollam,13,32,Kerala,600,2002-01-01,317.2933403
Kottayam,10,32,Kerala,597,2002-01-01,358.845129
Kozhikode,4,32,Kerala,591,2002-01-01,425.3744589
Malappuram,5,32,Kerala,592,2002-01-01,394.9471687
Palakkad,6,32,Kerala,593,2002-01-01,375.5594607
Pathanamthitta,12,32,Kerala,599,2002-01-01,294.6153653
Ramanathapuram,25,33,Tamil Nadu,626,2002-01-01,378.3547983
Salem,7,33,Tamil Nadu,608,2002-01-01,338.6157104
Sivaganga,21,33,Tamil Nadu,622,2002-01-01,354.6006612
Thanjavur,19,33,Tamil Nadu,620,2002-01-01,324.0699271
The Nilgiris,10,33,Tamil Nadu,611,2002-01-01,262.1137811
Theni,23,33,Tamil Nadu,624,2002-01-01,356.1536675
Thiruvallur,1,33,Tamil Nadu,602,2002-01-01,372.4089796
Thiruvarur,18,33,Tamil Nadu,619,2002-01-01,309.2382078
Thoothukkudi,26,33,Tamil Nadu,627,2002-01-01,389.9639857
Tiruchirappalli,13,33,Tamil Nadu,614,2002-01-01,400.1195567
Tirunelveli,27,33,Tamil Nadu,628,2002-01-01,386.6366669
Tiruppur,32,33,Tamil Nadu,633,2002-01-01,384.176055
Tiruvannamalai,5,33,Tamil Nadu,606,2002-01-01,371.1393965
Vellore,4,33,Tamil Nadu,605,2002-01-01,343.2955314
Viluppuram,6,33,Tamil Nadu,607,2002-01-01,371.0883034
Virudunagar,24,33,Tamil Nadu,625,2002-01-01,413.1708495
Nagappattinam,17,33,Tamil Nadu,618,2002-01-01,369.0021805
Ariyalur,15,33,Tamil Nadu,616,2002-01-01,340.760308
Chennai,2,33,Tamil Nadu,603,2002-01-01,452.1505707
Coimbatore,31,33,Tamil Nadu,632,2002-01-01,378.6778486
Cuddalore,16,33,Tamil Nadu,617,2002-01-01,401.7316366
Dharmapuri,29,33,Tamil Nadu,630,2002-01-01,313.2066921
Dindigul,11,33,Tamil Nadu,612,2002-01-01,378.633229
Erode,9,33,Tamil Nadu,610,2002-01-01,352.6488366
Kancheepuram,3,33,Tamil Nadu,604,2002-01-01,411.1536928
Kanniyakumari,28,33,Tamil Nadu,629,2002-01-01,324.6066379
Karur,12,33,Tamil Nadu,613,2002-01-01,442.0521959
Krishnagiri,30,33,Tamil Nadu,631,2002-01-01,313.8220446
Madurai,22,33,Tamil Nadu,623,2002-01-01,397.0242623
Namakkal,8,33,Tamil Nadu,609,2002-01-01,406.0228095
Perambalur,14,33,Tamil Nadu,615,2002-01-01,371.7492841
Pudukkottai,20,33,Tamil Nadu,621,2002-01-01,389.9215375
Karaikal,4,34,Puducherry,637,2002-01-01,321.873629
Puducherry,2,34,Puducherry,635,2002-01-01,437.353315
Yanam,1,34,Puducherry,634,2002-01-01,447.3805661
Mahe,3,34,Puducherry,636,2002-01-01,467.2092992
Nicobar,1,35,Andaman & Nicobar Island,638,2002-01-01,274.5786608
South Andaman,3,35,Andaman & Nicobar Island,640,2002-01-01,254.933379
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2002-01-01,223.0909975
