DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Rewa,13,23,Madhya Pradesh,430,2001-01-01,410.9035896
Sagar,10,23,Madhya Pradesh,427,2001-01-01,384.1731296
Satna,12,23,Madhya Pradesh,429,2001-01-01,384.5792371
Sehore,28,23,Madhya Pradesh,445,2001-01-01,434.6551212
Seoni,39,23,Madhya Pradesh,456,2001-01-01,389.0079643
Shahdol,43,23,Madhya Pradesh,460,2001-01-01,333.4488074
Shajapur,19,23,Madhya Pradesh,436,2001-01-01,391.3621013
Sheopur,1,23,Madhya Pradesh,418,2001-01-01,386.9173556
Shivpuri,6,23,Madhya Pradesh,423,2001-01-01,405.2907716
Sidhi,45,23,Madhya Pradesh,462,2001-01-01,352.1800206
Singrauli,46,23,Madhya Pradesh,463,2001-01-01,357.6967901
Tikamgarh,7,23,Madhya Pradesh,424,2001-01-01,446.877286
Ujjain,18,23,Madhya Pradesh,435,2001-01-01,356.585777
Umaria,14,23,Madhya Pradesh,431,2001-01-01,346.2150171
Vidisha,26,23,Madhya Pradesh,443,2001-01-01,409.5479093
West Nimar,23,23,Madhya Pradesh,440,2001-01-01,431.7328527
Katni,33,23,Madhya Pradesh,450,2001-01-01,363.7973916
Mandla,37,23,Madhya Pradesh,454,2001-01-01,338.5085321
Mandsaur,16,23,Madhya Pradesh,433,2001-01-01,346.5414627
Morena,2,23,Madhya Pradesh,419,2001-01-01,501.2617796
Narsimhapur,35,23,Madhya Pradesh,452,2001-01-01,438.3476427
Neemuch,15,23,Madhya Pradesh,432,2001-01-01,356.1878274
Panna,9,23,Madhya Pradesh,426,2001-01-01,363.9766246
Raisen,29,23,Madhya Pradesh,446,2001-01-01,424.0567809
Rajgarh,25,23,Madhya Pradesh,442,2001-01-01,397.7348875
Alirajpur,48,23,Madhya Pradesh,465,2001-01-01,389.9456522
Anuppur,44,23,Madhya Pradesh,461,2001-01-01,324.8470335
Ashoknagar,42,23,Madhya Pradesh,459,2001-01-01,376.0399628
Balaghat,40,23,Madhya Pradesh,457,2001-01-01,385.8030457
Barwani,24,23,Madhya Pradesh,441,2001-01-01,407.7385328
Betul,30,23,Madhya Pradesh,447,2001-01-01,407.3564809
Bhind,3,23,Madhya Pradesh,420,2001-01-01,546.2461634
Bhopal,27,23,Madhya Pradesh,444,2001-01-01,409.7194805
Burhanpur,50,23,Madhya Pradesh,467,2001-01-01,435.38053
Chhatarpur,8,23,Madhya Pradesh,425,2001-01-01,419.7805402
Chhindwara,38,23,Madhya Pradesh,455,2001-01-01,381.6514272
Damoh,11,23,Madhya Pradesh,428,2001-01-01,371.9189366
Datia,5,23,Madhya Pradesh,422,2001-01-01,491.4824311
Dewas,20,23,Madhya Pradesh,437,2001-01-01,424.5652693
Dhar,21,23,Madhya Pradesh,438,2001-01-01,386.526066
Dindori,36,23,Madhya Pradesh,453,2001-01-01,298.286226
East Nimar,49,23,Madhya Pradesh,466,2001-01-01,455.1538064
Guna,41,23,Madhya Pradesh,458,2001-01-01,361.2695465
Gwalior,4,23,Madhya Pradesh,421,2001-01-01,469.673876
Harda,31,23,Madhya Pradesh,448,2001-01-01,477.9587706
Hoshangabad,32,23,Madhya Pradesh,449,2001-01-01,463.2704363
Indore,22,23,Madhya Pradesh,439,2001-01-01,390.5638306
Jabalpur,34,23,Madhya Pradesh,451,2001-01-01,399.8141503
Jhabua,47,23,Madhya Pradesh,464,2001-01-01,357.4503081
Sabar Kantha,5,24,Gujarat,472,2001-01-01,312.9120491
Surat,25,24,Gujarat,492,2001-01-01,378.7620267
Surendranagar,8,24,Gujarat,475,2001-01-01,313.4936633
The Dangs,22,24,Gujarat,489,2001-01-01,323.212689
Vadodara,19,24,Gujarat,486,2001-01-01,387.7850497
Valsad,24,24,Gujarat,491,2001-01-01,358.922263
Tapi,26,24,Gujarat,493,2001-01-01,355.8304495
Kachchh,1,24,Gujarat,468,2001-01-01,793.2996312
Kheda,16,24,Gujarat,483,2001-01-01,348.1707218
Mahesana,4,24,Gujarat,471,2001-01-01,310.5664755
Narmada,20,24,Gujarat,487,2001-01-01,361.4743961
Navsari,23,24,Gujarat,490,2001-01-01,372.2067951
Panch Mahals,17,24,Gujarat,484,2001-01-01,357.7476616
Patan,3,24,Gujarat,470,2001-01-01,316.1614304
Porbandar,11,24,Gujarat,478,2001-01-01,310.5646793
Rajkot,9,24,Gujarat,476,2001-01-01,296.7967212
Ahmadabad,7,24,Gujarat,474,2001-01-01,329.9585132
Amreli,13,24,Gujarat,480,2001-01-01,294.7801666
Anand,15,24,Gujarat,482,2001-01-01,397.8512404
Banas Kantha,2,24,Gujarat,469,2001-01-01,298.8487638
Bharuch,21,24,Gujarat,488,2001-01-01,386.711051
Bhavnagar,14,24,Gujarat,481,2001-01-01,315.2816917
Dohad,18,24,Gujarat,485,2001-01-01,375.299679
Gandhinagar,6,24,Gujarat,473,2001-01-01,329.2870568
Jamnagar,10,24,Gujarat,477,2001-01-01,309.400512
Junagadh,12,24,Gujarat,479,2001-01-01,281.7100054
Ratnagiri,32,27,Maharashtra,528,2001-01-01,426.8230137
Sangli,35,27,Maharashtra,531,2001-01-01,453.1014974
Satara,31,27,Maharashtra,527,2001-01-01,428.359335
Sindhudurg,33,27,Maharashtra,529,2001-01-01,414.6779678
Solapur,30,27,Maharashtra,526,2001-01-01,449.1278547
Thane,21,27,Maharashtra,517,2001-01-01,385.1557909
Wardha,8,27,Maharashtra,504,2001-01-01,443.9499138
Washim,6,27,Maharashtra,502,2001-01-01,433.0208801
Yavatmal,14,27,Maharashtra,510,2001-01-01,450.6458407
Kolhapur,34,27,Maharashtra,530,2001-01-01,425.7966286
Latur,28,27,Maharashtra,524,2001-01-01,452.0695243
Mumbai,23,27,Maharashtra,519,2001-01-01,399.1644676
Mumbai Suburban,22,27,Maharashtra,518,2001-01-01,418.9066211
Nagpur,9,27,Maharashtra,505,2001-01-01,457.1430549
Nanded,15,27,Maharashtra,511,2001-01-01,484.1271769
Nandurbar,1,27,Maharashtra,497,2001-01-01,371.3679976
Nashik,20,27,Maharashtra,516,2001-01-01,388.9473926
Osmanabad,29,27,Maharashtra,525,2001-01-01,439.133545
Parbhani,17,27,Maharashtra,513,2001-01-01,456.2561727
Pune,25,27,Maharashtra,521,2001-01-01,434.0068473
Raigarh,24,27,Maharashtra,520,2001-01-01,412.9496962
Ahmadnagar,26,27,Maharashtra,522,2001-01-01,440.8787464
Akola,5,27,Maharashtra,501,2001-01-01,470.5988194
Amravati,7,27,Maharashtra,503,2001-01-01,418.1635243
Aurangabad,19,27,Maharashtra,515,2001-01-01,421.486808
Bhandara,10,27,Maharashtra,506,2001-01-01,493.3723295
Bid,27,27,Maharashtra,523,2001-01-01,422.6897718
Buldana,4,27,Maharashtra,500,2001-01-01,451.2167436
Chandrapur,13,27,Maharashtra,509,2001-01-01,510.6021868
Dhule,2,27,Maharashtra,498,2001-01-01,403.6113164
Garhchiroli,12,27,Maharashtra,508,2001-01-01,480.826229
Gondiya,11,27,Maharashtra,507,2001-01-01,445.0794744
Hingoli,16,27,Maharashtra,512,2001-01-01,458.8775074
Jalgaon,3,27,Maharashtra,499,2001-01-01,448.1066466
Jalna,18,27,Maharashtra,514,2001-01-01,431.9061418
Rangareddy,6,28,Andhra Pradesh,537,2001-01-01,452.8921747
Srikakulam,11,28,Andhra Pradesh,542,2001-01-01,558.6417796
Visakhapatnam,13,28,Andhra Pradesh,544,2001-01-01,392.6708987
Vizianagaram,12,28,Andhra Pradesh,543,2001-01-01,480.7826105
Warangal,9,28,Andhra Pradesh,540,2001-01-01,516.8953017
West Godavari,15,28,Andhra Pradesh,546,2001-01-01,502.4081853
Karimnagar,3,28,Andhra Pradesh,534,2001-01-01,558.841496
Khammam,10,28,Andhra Pradesh,541,2001-01-01,473.3399694
Krishna,16,28,Andhra Pradesh,547,2001-01-01,486.922111
Kurnool,21,28,Andhra Pradesh,552,2001-01-01,416.1477368
Mahbubnagar,7,28,Andhra Pradesh,538,2001-01-01,462.8223559
Medak,4,28,Andhra Pradesh,535,2001-01-01,474.5712816
Nalgonda,8,28,Andhra Pradesh,539,2001-01-01,545.1123999
Sri Potti Sriramulu Nellore,19,28,Andhra Pradesh,550,2001-01-01,362.9622912
Nizamabad,2,28,Andhra Pradesh,533,2001-01-01,500.1067462
Prakasam,18,28,Andhra Pradesh,549,2001-01-01,424.186995
Adilabad,1,28,Andhra Pradesh,532,2001-01-01,514.2574136
Anantapur,22,28,Andhra Pradesh,553,2001-01-01,403.4989321
Chittoor,23,28,Andhra Pradesh,554,2001-01-01,356.5535934
Y.s.r.,20,28,Andhra Pradesh,551,2001-01-01,400.4317835
East Godavari,14,28,Andhra Pradesh,545,2001-01-01,423.0188513
Guntur,17,28,Andhra Pradesh,548,2001-01-01,511.0969985
Hyderabad,5,28,Andhra Pradesh,536,2001-01-01,452.554587
Ramanagara,30,29,Karnataka,584,2001-01-01,340.7917721
Shimoga,14,29,Karnataka,568,2001-01-01,363.6082657
Tumkur,17,29,Karnataka,571,2001-01-01,379.5554
Udupi,15,29,Karnataka,569,2001-01-01,394.3213668
Uttara Kannada,9,29,Karnataka,563,2001-01-01,384.3352245
Yadgir,26,29,Karnataka,580,2001-01-01,464.1473826
Kodagu,22,29,Karnataka,576,2001-01-01,329.1190994
Kolar,27,29,Karnataka,581,2001-01-01,322.7054557
Koppal,6,29,Karnataka,560,2001-01-01,448.8319232
Mandya,19,29,Karnataka,573,2001-01-01,364.4026769
Mysore,23,29,Karnataka,577,2001-01-01,372.2918873
Raichur,5,29,Karnataka,559,2001-01-01,480.9242895
Bagalkot,2,29,Karnataka,556,2001-01-01,444.7343554
Bangalore Rural,29,29,Karnataka,583,2001-01-01,355.4724451
Bangalore,18,29,Karnataka,572,2001-01-01,350.579895
Belgaum,1,29,Karnataka,555,2001-01-01,421.7592706
Bellary,11,29,Karnataka,565,2001-01-01,421.979671
Bidar,4,29,Karnataka,558,2001-01-01,448.3112071
Bijapur,3,29,Karnataka,557,2001-01-01,438.576282
Chamrajnagar,24,29,Karnataka,578,2001-01-01,333.553254
Chikkaballapura,28,29,Karnataka,582,2001-01-01,357.6334677
Chikmagalur,16,29,Karnataka,570,2001-01-01,343.1838745
Chitradurga,12,29,Karnataka,566,2001-01-01,399.3304929
Dakshina Kannada,21,29,Karnataka,575,2001-01-01,392.6947858
Davanagere,13,29,Karnataka,567,2001-01-01,403.4539165
Dharwad,8,29,Karnataka,562,2001-01-01,416.3523203
Gadag,7,29,Karnataka,561,2001-01-01,414.1400765
Gulbarga,25,29,Karnataka,579,2001-01-01,461.6710259
Hassan,20,29,Karnataka,574,2001-01-01,367.3231948
Haveri,10,29,Karnataka,564,2001-01-01,401.9364254
Thiruvananthapuram,14,32,Kerala,601,2001-01-01,352.1879393
Thrissur,7,32,Kerala,594,2001-01-01,364.0823564
Wayanad,3,32,Kerala,590,2001-01-01,335.5934729
Kannur,2,32,Kerala,589,2001-01-01,423.1812829
Kasaragod,1,32,Kerala,588,2001-01-01,441.2834923
Kollam,13,32,Kerala,600,2001-01-01,308.384687
Kottayam,10,32,Kerala,597,2001-01-01,363.6609692
Kozhikode,4,32,Kerala,591,2001-01-01,418.8939286
Malappuram,5,32,Kerala,592,2001-01-01,407.7856987
Palakkad,6,32,Kerala,593,2001-01-01,356.7361148
Pathanamthitta,12,32,Kerala,599,2001-01-01,285.1209114
Alappuzha,11,32,Kerala,598,2001-01-01,382.84755
Ernakulam,8,32,Kerala,595,2001-01-01,404.1388946
Idukki,9,32,Kerala,596,2001-01-01,257.5053137
Ramanathapuram,25,33,Tamil Nadu,626,2001-01-01,422.8984428
Salem,7,33,Tamil Nadu,608,2001-01-01,377.9144847
Sivaganga,21,33,Tamil Nadu,622,2001-01-01,370.8672101
Thanjavur,19,33,Tamil Nadu,620,2001-01-01,482.8016414
The Nilgiris,10,33,Tamil Nadu,611,2001-01-01,297.7342934
Theni,23,33,Tamil Nadu,624,2001-01-01,327.1290672
Thiruvallur,1,33,Tamil Nadu,602,2001-01-01,370.7507986
Thiruvarur,18,33,Tamil Nadu,619,2001-01-01,468.4773388
Thoothukkudi,26,33,Tamil Nadu,627,2001-01-01,402.9911853
Tiruchirappalli,13,33,Tamil Nadu,614,2001-01-01,405.6801481
Tirunelveli,27,33,Tamil Nadu,628,2001-01-01,335.5942494
Tiruppur,32,33,Tamil Nadu,633,2001-01-01,413.4002258
Tiruvannamalai,5,33,Tamil Nadu,606,2001-01-01,363.9945897
Vellore,4,33,Tamil Nadu,605,2001-01-01,354.7087417
Viluppuram,6,33,Tamil Nadu,607,2001-01-01,381.3005642
Virudunagar,24,33,Tamil Nadu,625,2001-01-01,363.2493087
Nagappattinam,17,33,Tamil Nadu,618,2001-01-01,453.427096
Kancheepuram,3,33,Tamil Nadu,604,2001-01-01,378.7135606
Kanniyakumari,28,33,Tamil Nadu,629,2001-01-01,320.7412964
Karur,12,33,Tamil Nadu,613,2001-01-01,429.3360777
Krishnagiri,30,33,Tamil Nadu,631,2001-01-01,329.340316
Madurai,22,33,Tamil Nadu,623,2001-01-01,354.7585284
Namakkal,8,33,Tamil Nadu,609,2001-01-01,431.7923787
Perambalur,14,33,Tamil Nadu,615,2001-01-01,335.9575302
Pudukkottai,20,33,Tamil Nadu,621,2001-01-01,463.3185701
Ariyalur,15,33,Tamil Nadu,616,2001-01-01,378.8767744
Chennai,2,33,Tamil Nadu,603,2001-01-01,357.5110101
Coimbatore,31,33,Tamil Nadu,632,2001-01-01,392.7252466
Cuddalore,16,33,Tamil Nadu,617,2001-01-01,348.5522525
Dharmapuri,29,33,Tamil Nadu,630,2001-01-01,355.946984
Dindigul,11,33,Tamil Nadu,612,2001-01-01,359.1784966
Erode,9,33,Tamil Nadu,610,2001-01-01,394.5765486
Karaikal,4,34,Puducherry,637,2001-01-01,431.5663605
Puducherry,2,34,Puducherry,635,2001-01-01,399.037423
Yanam,1,34,Puducherry,634,2001-01-01,303.5965454
Mahe,3,34,Puducherry,636,2001-01-01,497.2883465
Nicobar,1,35,Andaman & Nicobar Island,638,2001-01-01,154.33294
South Andaman,3,35,Andaman & Nicobar Island,640,2001-01-01,199.8807652
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2001-01-01,222.39941
