DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Sagar,10,23,Madhya Pradesh,427,2000-07-01,335.5220308
Satna,12,23,Madhya Pradesh,429,2000-07-01,313.4326854
Sehore,28,23,Madhya Pradesh,445,2000-07-01,405.5779545
Seoni,39,23,Madhya Pradesh,456,2000-07-01,499.9969258
Shahdol,43,23,Madhya Pradesh,460,2000-07-01,335.4638501
Shajapur,19,23,Madhya Pradesh,436,2000-07-01,261.0553247
Sheopur,1,23,Madhya Pradesh,418,2000-07-01,648.0097562
Shivpuri,6,23,Madhya Pradesh,423,2000-07-01,537.6937711
Sidhi,45,23,Madhya Pradesh,462,2000-07-01,284.8666743
Singrauli,46,23,Madhya Pradesh,463,2000-07-01,406.7865602
Tikamgarh,7,23,Madhya Pradesh,424,2000-07-01,299.7122958
Ujjain,18,23,Madhya Pradesh,435,2000-07-01,278.0790534
Umaria,14,23,Madhya Pradesh,431,2000-07-01,412.4616737
Vidisha,26,23,Madhya Pradesh,443,2000-07-01,453.3611204
West Nimar,23,23,Madhya Pradesh,440,2000-07-01,488.957225
Alirajpur,48,23,Madhya Pradesh,465,2000-07-01,525.5673405
Anuppur,44,23,Madhya Pradesh,461,2000-07-01,461.4100101
Ashoknagar,42,23,Madhya Pradesh,459,2000-07-01,513.7647535
Balaghat,40,23,Madhya Pradesh,457,2000-07-01,459.0628389
Barwani,24,23,Madhya Pradesh,441,2000-07-01,469.1702398
Betul,30,23,Madhya Pradesh,447,2000-07-01,418.6498134
Bhind,3,23,Madhya Pradesh,420,2000-07-01,487.3642445
Bhopal,27,23,Madhya Pradesh,444,2000-07-01,406.6584527
Burhanpur,50,23,Madhya Pradesh,467,2000-07-01,514.6865339
Chhatarpur,8,23,Madhya Pradesh,425,2000-07-01,265.5016036
Chhindwara,38,23,Madhya Pradesh,455,2000-07-01,417.6054615
Damoh,11,23,Madhya Pradesh,428,2000-07-01,376.097423
Datia,5,23,Madhya Pradesh,422,2000-07-01,743.7663956
Dewas,20,23,Madhya Pradesh,437,2000-07-01,411.3977692
Dhar,21,23,Madhya Pradesh,438,2000-07-01,483.8387457
Dindori,36,23,Madhya Pradesh,453,2000-07-01,452.9580552
East Nimar,49,23,Madhya Pradesh,466,2000-07-01,498.9021466
Guna,41,23,Madhya Pradesh,458,2000-07-01,557.0584904
Gwalior,4,23,Madhya Pradesh,421,2000-07-01,662.9521883
Harda,31,23,Madhya Pradesh,448,2000-07-01,476.4027754
Hoshangabad,32,23,Madhya Pradesh,449,2000-07-01,471.2488895
Indore,22,23,Madhya Pradesh,439,2000-07-01,512.0028957
Jabalpur,34,23,Madhya Pradesh,451,2000-07-01,525.9003192
Jhabua,47,23,Madhya Pradesh,464,2000-07-01,458.0688368
Katni,33,23,Madhya Pradesh,450,2000-07-01,465.8345557
Mandla,37,23,Madhya Pradesh,454,2000-07-01,461.154862
Mandsaur,16,23,Madhya Pradesh,433,2000-07-01,327.1296383
Morena,2,23,Madhya Pradesh,419,2000-07-01,460.2143043
Narsimhapur,35,23,Madhya Pradesh,452,2000-07-01,437.522074
Neemuch,15,23,Madhya Pradesh,432,2000-07-01,478.1894171
Panna,9,23,Madhya Pradesh,426,2000-07-01,356.1360143
Raisen,29,23,Madhya Pradesh,446,2000-07-01,450.0542914
Rajgarh,25,23,Madhya Pradesh,442,2000-07-01,288.2932594
Sabar Kantha,5,24,Gujarat,472,2000-07-01,1467.243856
Surat,25,24,Gujarat,492,2000-07-01,531.7036677
Surendranagar,8,24,Gujarat,475,2000-07-01,1155.847337
Vadodara,19,24,Gujarat,486,2000-07-01,602.6813391
Valsad,24,24,Gujarat,491,2000-07-01,568.5604954
Tapi,26,24,Gujarat,493,2000-07-01,503.5394971
Ahmadabad,7,24,Gujarat,474,2000-07-01,2139.142417
Amreli,13,24,Gujarat,480,2000-07-01,715.2490859
Anand,15,24,Gujarat,482,2000-07-01,848.2568578
Banas Kantha,2,24,Gujarat,469,2000-07-01,923.8934594
Bharuch,21,24,Gujarat,488,2000-07-01,701.196263
Bhavnagar,14,24,Gujarat,481,2000-07-01,546.2423332
Dohad,18,24,Gujarat,485,2000-07-01,526.4928808
Gandhinagar,6,24,Gujarat,473,2000-07-01,2734.7441
Jamnagar,10,24,Gujarat,477,2000-07-01,1304.955133
Junagadh,12,24,Gujarat,479,2000-07-01,938.1258999
Kachchh,1,24,Gujarat,468,2000-07-01,1138.429621
Kheda,16,24,Gujarat,483,2000-07-01,889.6472353
Mahesana,4,24,Gujarat,471,2000-07-01,2973.962086
Narmada,20,24,Gujarat,487,2000-07-01,544.4493271
Navsari,23,24,Gujarat,490,2000-07-01,462.8564194
Panch Mahals,17,24,Gujarat,484,2000-07-01,688.2043087
Patan,3,24,Gujarat,470,2000-07-01,2587.800519
Porbandar,11,24,Gujarat,478,2000-07-01,884.0903234
Rajkot,9,24,Gujarat,476,2000-07-01,804.4576984
Ratnagiri,32,27,Maharashtra,528,2000-07-01,1195.711281
Sangli,35,27,Maharashtra,531,2000-07-01,527.050759
Satara,31,27,Maharashtra,527,2000-07-01,551.9713907
Sindhudurg,33,27,Maharashtra,529,2000-07-01,715.2567004
Solapur,30,27,Maharashtra,526,2000-07-01,553.9305861
Thane,21,27,Maharashtra,517,2000-07-01,951.0011682
Wardha,8,27,Maharashtra,504,2000-07-01,510.0382368
Washim,6,27,Maharashtra,502,2000-07-01,492.8429702
Yavatmal,14,27,Maharashtra,510,2000-07-01,898.6932479
Ahmadnagar,26,27,Maharashtra,522,2000-07-01,559.2161105
Akola,5,27,Maharashtra,501,2000-07-01,474.6578724
Amravati,7,27,Maharashtra,503,2000-07-01,436.7628705
Aurangabad,19,27,Maharashtra,515,2000-07-01,559.8339642
Bhandara,10,27,Maharashtra,506,2000-07-01,523.5204521
Bid,27,27,Maharashtra,523,2000-07-01,582.4266996
Buldana,4,27,Maharashtra,500,2000-07-01,513.9708547
Chandrapur,13,27,Maharashtra,509,2000-07-01,1074.690071
Dhule,2,27,Maharashtra,498,2000-07-01,534.2414077
Garhchiroli,12,27,Maharashtra,508,2000-07-01,694.1084575
Gondiya,11,27,Maharashtra,507,2000-07-01,366.8403086
Hingoli,16,27,Maharashtra,512,2000-07-01,724.8668561
Jalgaon,3,27,Maharashtra,499,2000-07-01,564.7932561
Jalna,18,27,Maharashtra,514,2000-07-01,545.6057888
Kolhapur,34,27,Maharashtra,530,2000-07-01,566.3804543
Latur,28,27,Maharashtra,524,2000-07-01,641.1550706
Mumbai,23,27,Maharashtra,519,2000-07-01,1044.209204
Mumbai Suburban,22,27,Maharashtra,518,2000-07-01,372.4982621
Nagpur,9,27,Maharashtra,505,2000-07-01,425.7501386
Nanded,15,27,Maharashtra,511,2000-07-01,759.5727141
Nandurbar,1,27,Maharashtra,497,2000-07-01,491.6686861
Nashik,20,27,Maharashtra,516,2000-07-01,674.6462688
Osmanabad,29,27,Maharashtra,525,2000-07-01,544.0000511
Parbhani,17,27,Maharashtra,513,2000-07-01,723.6264883
Pune,25,27,Maharashtra,521,2000-07-01,561.4877228
Raigarh,24,27,Maharashtra,520,2000-07-01,1096.720639
Rangareddy,6,28,Andhra Pradesh,537,2000-07-01,668.7090214
Srikakulam,11,28,Andhra Pradesh,542,2000-07-01,440.9981805
Visakhapatnam,13,28,Andhra Pradesh,544,2000-07-01,470.232544
Vizianagaram,12,28,Andhra Pradesh,543,2000-07-01,479.0493547
Warangal,9,28,Andhra Pradesh,540,2000-07-01,719.8514502
West Godavari,15,28,Andhra Pradesh,546,2000-07-01,602.7864308
Adilabad,1,28,Andhra Pradesh,532,2000-07-01,932.5310062
Anantapur,22,28,Andhra Pradesh,553,2000-07-01,494.1032902
Chittoor,23,28,Andhra Pradesh,554,2000-07-01,419.2512554
Y.s.r.,20,28,Andhra Pradesh,551,2000-07-01,463.8158792
East Godavari,14,28,Andhra Pradesh,545,2000-07-01,540.4218785
Guntur,17,28,Andhra Pradesh,548,2000-07-01,492.9115902
Hyderabad,5,28,Andhra Pradesh,536,2000-07-01,1061.121417
Karimnagar,3,28,Andhra Pradesh,534,2000-07-01,828.507327
Khammam,10,28,Andhra Pradesh,541,2000-07-01,591.6883578
Krishna,16,28,Andhra Pradesh,547,2000-07-01,524.5485291
Kurnool,21,28,Andhra Pradesh,552,2000-07-01,536.3874268
Mahbubnagar,7,28,Andhra Pradesh,538,2000-07-01,576.1858409
Medak,4,28,Andhra Pradesh,535,2000-07-01,800.6908671
Nalgonda,8,28,Andhra Pradesh,539,2000-07-01,657.1391276
Sri Potti Sriramulu Nellore,19,28,Andhra Pradesh,550,2000-07-01,433.4850461
Nizamabad,2,28,Andhra Pradesh,533,2000-07-01,814.7112555
Prakasam,18,28,Andhra Pradesh,549,2000-07-01,466.3914299
Ramanagara,30,29,Karnataka,584,2000-07-01,509.1616284
Shimoga,14,29,Karnataka,568,2000-07-01,602.8315332
Tumkur,17,29,Karnataka,571,2000-07-01,439.7089634
Udupi,15,29,Karnataka,569,2000-07-01,585.4933505
Uttara Kannada,9,29,Karnataka,563,2000-07-01,563.3888495
Yadgir,26,29,Karnataka,580,2000-07-01,583.2734655
Bagalkot,2,29,Karnataka,556,2000-07-01,538.8826567
Bangalore Rural,29,29,Karnataka,583,2000-07-01,518.1207567
Bangalore,18,29,Karnataka,572,2000-07-01,569.1327843
Belgaum,1,29,Karnataka,555,2000-07-01,508.1550061
Bellary,11,29,Karnataka,565,2000-07-01,507.1502333
Bidar,4,29,Karnataka,558,2000-07-01,513.1754781
Bijapur,3,29,Karnataka,557,2000-07-01,524.7699705
Chamrajnagar,24,29,Karnataka,578,2000-07-01,503.0175786
Chikkaballapura,28,29,Karnataka,582,2000-07-01,557.297413
Chikmagalur,16,29,Karnataka,570,2000-07-01,457.164905
Chitradurga,12,29,Karnataka,566,2000-07-01,414.3736055
Dakshina Kannada,21,29,Karnataka,575,2000-07-01,543.0698624
Davanagere,13,29,Karnataka,567,2000-07-01,462.8229123
Dharwad,8,29,Karnataka,562,2000-07-01,492.6587368
Gadag,7,29,Karnataka,561,2000-07-01,496.1981222
Gulbarga,25,29,Karnataka,579,2000-07-01,531.93043
Hassan,20,29,Karnataka,574,2000-07-01,458.2319416
Haveri,10,29,Karnataka,564,2000-07-01,534.1877684
Kodagu,22,29,Karnataka,576,2000-07-01,486.1103584
Kolar,27,29,Karnataka,581,2000-07-01,461.9136886
Koppal,6,29,Karnataka,560,2000-07-01,535.2539672
Mandya,19,29,Karnataka,573,2000-07-01,469.0042111
Mysore,23,29,Karnataka,577,2000-07-01,509.6454823
Raichur,5,29,Karnataka,559,2000-07-01,548.6046616
Thiruvananthapuram,14,32,Kerala,601,2000-07-01,440.835375
Thrissur,7,32,Kerala,594,2000-07-01,514.830279
Wayanad,3,32,Kerala,590,2000-07-01,526.1289237
Alappuzha,11,32,Kerala,598,2000-07-01,483.6952213
Ernakulam,8,32,Kerala,595,2000-07-01,440.3450396
Idukki,9,32,Kerala,596,2000-07-01,449.5962122
Kannur,2,32,Kerala,589,2000-07-01,475.7879358
Kasaragod,1,32,Kerala,588,2000-07-01,493.4269177
Kollam,13,32,Kerala,600,2000-07-01,461.1347098
Kottayam,10,32,Kerala,597,2000-07-01,557.151195
Kozhikode,4,32,Kerala,591,2000-07-01,455.4643404
Malappuram,5,32,Kerala,592,2000-07-01,484.893558
Palakkad,6,32,Kerala,593,2000-07-01,512.9111135
Pathanamthitta,12,32,Kerala,599,2000-07-01,455.1470561
Ramanathapuram,25,33,Tamil Nadu,626,2000-07-01,434.6929034
Salem,7,33,Tamil Nadu,608,2000-07-01,407.4401507
Sivaganga,21,33,Tamil Nadu,622,2000-07-01,428.0729203
Thanjavur,19,33,Tamil Nadu,620,2000-07-01,399.7040895
The Nilgiris,10,33,Tamil Nadu,611,2000-07-01,494.1254585
Theni,23,33,Tamil Nadu,624,2000-07-01,466.5773161
Thiruvallur,1,33,Tamil Nadu,602,2000-07-01,430.3492891
Thiruvarur,18,33,Tamil Nadu,619,2000-07-01,477.7538058
Thoothukkudi,26,33,Tamil Nadu,627,2000-07-01,451.8381152
Tiruchirappalli,13,33,Tamil Nadu,614,2000-07-01,417.7737712
Tirunelveli,27,33,Tamil Nadu,628,2000-07-01,476.5718021
Tiruppur,32,33,Tamil Nadu,633,2000-07-01,468.3606413
Tiruvannamalai,5,33,Tamil Nadu,606,2000-07-01,419.0529841
Vellore,4,33,Tamil Nadu,605,2000-07-01,468.5866838
Viluppuram,6,33,Tamil Nadu,607,2000-07-01,412.4473129
Virudunagar,24,33,Tamil Nadu,625,2000-07-01,463.890472
Nagappattinam,17,33,Tamil Nadu,618,2000-07-01,438.3409971
Ariyalur,15,33,Tamil Nadu,616,2000-07-01,387.0684721
Chennai,2,33,Tamil Nadu,603,2000-07-01,415.7036399
Coimbatore,31,33,Tamil Nadu,632,2000-07-01,463.7093479
Cuddalore,16,33,Tamil Nadu,617,2000-07-01,386.2218092
Dharmapuri,29,33,Tamil Nadu,630,2000-07-01,378.1952308
Dindigul,11,33,Tamil Nadu,612,2000-07-01,451.118873
Erode,9,33,Tamil Nadu,610,2000-07-01,462.7873069
Kancheepuram,3,33,Tamil Nadu,604,2000-07-01,415.7939956
Kanniyakumari,28,33,Tamil Nadu,629,2000-07-01,440.1495119
Karur,12,33,Tamil Nadu,613,2000-07-01,446.7508238
Krishnagiri,30,33,Tamil Nadu,631,2000-07-01,451.8540108
Madurai,22,33,Tamil Nadu,623,2000-07-01,472.3848702
Namakkal,8,33,Tamil Nadu,609,2000-07-01,416.0738148
Perambalur,14,33,Tamil Nadu,615,2000-07-01,408.9418828
Pudukkottai,20,33,Tamil Nadu,621,2000-07-01,433.4063345
Karaikal,4,34,Puducherry,637,2000-07-01,433.6727043
Puducherry,2,34,Puducherry,635,2000-07-01,382.5792718
Yanam,1,34,Puducherry,634,2000-07-01,519.1218449
Mahe,3,34,Puducherry,636,2000-07-01,486.3313442
Nicobar,1,35,Andaman & Nicobar Island,638,2000-07-01,235.5710024
South Andaman,3,35,Andaman & Nicobar Island,640,2000-07-01,421.8392574
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2000-07-01,294.524522
